structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy,tsne_1,tsne_2
L100_D1.2_U200,r100/t1.2/t1.2_200.cif,100.0,1.2000000476837158,200.0,-936.9808349609375,-0.3410399854183197,32.30786,-45.32344
L100_D1.2_U220,r100/t1.2/t1.2_220.cif,100.0,1.2000000476837158,220.0,-937.189453125,-0.5496500134468079,32.689056,-45.87367
L100_D1.2_U240,r100/t1.2/t1.2_240.cif,100.0,1.2000000476837158,240.0,-937.1744384765625,-0.5346300005912781,33.685307,-47.748486
L100_D1.2_U260,r100/t1.2/t1.2_260.cif,100.0,1.2000000476837158,260.0,-936.455078125,0.18474000692367554,6.7747927,-62.606735
L100_D1.2_U280,r100/t1.2/t1.2_280.cif,100.0,1.2000000476837158,280.0,-936.2702026367188,0.36959999799728394,-8.146131,-4.458308
L100_D1.2_U300,r100/t1.2/t1.2_300.cif,100.0,1.2000000476837158,300.0,-936.4779663085938,0.16181999444961548,0.87607,-47.198887
L100_D1.2_U320,r100/t1.2/t1.2_320.cif,100.0,1.2000000476837158,320.0,-936.334228515625,0.3055900037288666,-12.001421,-21.95705
L100_D1.2_U340,r100/t1.2/t1.2_340.cif,100.0,1.2000000476837158,340.0,-936.293701171875,0.3460899889469147,-13.399715,-22.145039
L100_D1.2_U40,r100/t1.2/t1.2_40.cif,100.0,1.2000000476837158,40.0,-936.2325439453125,0.4072299897670746,-36.72318,-43.24002
L100_D1.2_U60,r100/t1.2/t1.2_60.cif,100.0,1.2000000476837158,60.0,-936.156494140625,0.4833100140094757,-33.166344,-49.780052
L100_D1.2_U80,r100/t1.2/t1.2_80.cif,100.0,1.2000000476837158,80.0,-936.4890747070312,0.15073999762535095,-0.06923619,-56.362633
L100_D2.4_U0,r100/t2.4/t2.4_0.cif,100.0,2.4000000953674316,0.0,-936.2744140625,0.3653799891471863,-17.709806,-27.346678
L100_D2.4_U100,r100/t2.4/t2.4_100.cif,100.0,2.4000000953674316,100.0,-936.342529296875,0.2972800135612488,-3.0355012,-19.437412
L100_D2.4_U120,r100/t2.4/t2.4_120.cif,100.0,2.4000000953674316,120.0,-936.2874755859375,0.3522999882698059,-3.109221,-16.424929
L100_D2.4_U140,r100/t2.4/t2.4_140.cif,100.0,2.4000000953674316,140.0,-936.0932006835938,0.5465899705886841,-18.876602,-15.340977
L100_D2.4_U160,r100/t2.4/t2.4_160.cif,100.0,2.4000000953674316,160.0,-936.0486450195312,0.5911499857902527,-25.583603,-23.418524
L100_D2.4_U180,r100/t2.4/t2.4_180.cif,100.0,2.4000000953674316,180.0,-936.847900390625,-0.20809000730514526,28.593647,-41.04958
L100_D2.4_U20,r100/t2.4/t2.4_20.cif,100.0,2.4000000953674316,20.0,-936.1265258789062,0.5132899880409241,-45.00324,-18.902046
L100_D2.4_U200,r100/t2.4/t2.4_200.cif,100.0,2.4000000953674316,200.0,-936.0401000976562,0.5996999740600586,-46.0942,-2.1025503
L100_D2.4_U220,r100/t2.4/t2.4_220.cif,100.0,2.4000000953674316,220.0,-937.249267578125,-0.6094800233840942,32.872635,-46.168312
L100_D2.4_U240,r100/t2.4/t2.4_240.cif,100.0,2.4000000953674316,240.0,-936.2830200195312,0.3567799925804138,-5.664876,-26.569899
L100_D2.4_U260,r100/t2.4/t2.4_260.cif,100.0,2.4000000953674316,260.0,-936.3551635742188,0.28461000323295593,6.913136,-62.426743
L100_D2.4_U280,r100/t2.4/t2.4_280.cif,100.0,2.4000000953674316,280.0,-936.2987670898438,0.34106001257896423,-8.070081,-4.299773
L100_D2.4_U300,r100/t2.4/t2.4_300.cif,100.0,2.4000000953674316,300.0,-936.3541870117188,0.2856299877166748,-5.7430577,-18.036715
L100_D2.4_U320,r100/t2.4/t2.4_320.cif,100.0,2.4000000953674316,320.0,-936.5128173828125,0.12699000537395477,-10.620378,-23.597912
L100_D2.4_U340,r100/t2.4/t2.4_340.cif,100.0,2.4000000953674316,340.0,-936.4326171875,0.20720000565052032,-10.359236,-23.972649
L100_D2.4_U40,r100/t2.4/t2.4_40.cif,100.0,2.4000000953674316,40.0,-936.3367919921875,0.30298998951911926,-36.349613,-43.573357
L100_D2.4_U60,r100/t2.4/t2.4_60.cif,100.0,2.4000000953674316,60.0,-937.0888671875,-0.44909000396728516,35.07779,-47.550976
L100_D2.4_U80,r100/t2.4/t2.4_80.cif,100.0,2.4000000953674316,80.0,-937.1165771484375,-0.47679999470710754,35.023445,-47.478275
L100_D3.6_U0,r100/t3.6/t3.6_0.cif,100.0,3.5999999046325684,0.0,-936.2459106445312,0.39388999342918396,-16.483053,-27.233747
L100_D3.6_U100,r100/t3.6/t3.6_100.cif,100.0,3.5999999046325684,100.0,-936.4376220703125,0.20218999683856964,-4.339358,-19.386122
L100_D3.6_U120,r100/t3.6/t3.6_120.cif,100.0,3.5999999046325684,120.0,-936.2784423828125,0.36134999990463257,-2.7749717,-15.920322
L100_D3.6_U140,r100/t3.6/t3.6_140.cif,100.0,3.5999999046325684,140.0,-936.106689453125,0.5330899953842163,-18.661795,-14.632832
L100_D3.6_U160,r100/t3.6/t3.6_160.cif,100.0,3.5999999046325684,160.0,-936.107421875,0.5323899984359741,-25.179533,-23.281128
L100_D3.6_U180,r100/t3.6/t3.6_180.cif,100.0,3.5999999046325684,180.0,-936.2815551757812,0.35822999477386475,-23.323889,-26.011059
L100_D3.6_U20,r100/t3.6/t3.6_20.cif,100.0,3.5999999046325684,20.0,-936.1574096679688,0.48240000009536743,-34.28941,-36.743187
L100_D3.6_U200,r100/t3.6/t3.6_200.cif,100.0,3.5999999046325684,200.0,-936.7521362304688,-0.11234000325202942,28.579374,-41.228394
L100_D3.6_U220,r100/t3.6/t3.6_220.cif,100.0,3.5999999046325684,220.0,-936.9964599609375,-0.3566400110721588,29.240484,-42.254658
L100_D3.6_U240,r100/t3.6/t3.6_240.cif,100.0,3.5999999046325684,240.0,-936.4946899414062,0.14512999355793,12.424549,-57.03523
L100_D3.6_U260,r100/t3.6/t3.6_260.cif,100.0,3.5999999046325684,260.0,-936.3924560546875,0.24735000729560852,4.3526654,-19.708033
L100_D3.6_U280,r100/t3.6/t3.6_280.cif,100.0,3.5999999046325684,280.0,-936.31884765625,0.32096999883651733,-7.706418,-3.5753696
L100_D3.6_U300,r100/t3.6/t3.6_300.cif,100.0,3.5999999046325684,300.0,-936.3058471679688,0.333979994058609,-5.7154236,-17.83081
L100_D3.6_U320,r100/t3.6/t3.6_320.cif,100.0,3.5999999046325684,320.0,-936.4456787109375,0.19415000081062317,-10.4250965,-23.604626
L100_D3.6_U340,r100/t3.6/t3.6_340.cif,100.0,3.5999999046325684,340.0,-936.4569702148438,0.18282000720500946,-9.951915,-24.19275
L100_D3.6_U40,r100/t3.6/t3.6_40.cif,100.0,3.5999999046325684,40.0,-936.2907104492188,0.34907999634742737,-36.143997,-43.45795
L100_D3.6_U60,r100/t3.6/t3.6_60.cif,100.0,3.5999999046325684,60.0,-936.3178100585938,0.32197999954223633,-32.325768,-49.931965
L100_D3.6_U80,r100/t3.6/t3.6_80.cif,100.0,3.5999999046325684,80.0,-937.2032470703125,-0.5634199976921082,34.925217,-46.541817
L100_D4.8_U0,r100/t4.8/t4.8_0.cif,100.0,4.800000190734863,0.0,-936.1089477539062,0.5308799743652344,-21.507942,-23.646164
L100_D4.8_U100,r100/t4.8/t4.8_100.cif,100.0,4.800000190734863,100.0,-936.5872802734375,0.05251999944448471,-0.04446896,-49.476566
L100_D4.8_U120,r100/t4.8/t4.8_120.cif,100.0,4.800000190734863,120.0,-936.3096923828125,0.3301199972629547,-2.5458164,-16.728907
L100_D4.8_U140,r100/t4.8/t4.8_140.cif,100.0,4.800000190734863,140.0,-936.1785278320312,0.46129998564720154,-18.655178,-14.517611
L100_D4.8_U160,r100/t4.8/t4.8_160.cif,100.0,4.800000190734863,160.0,-936.1594848632812,0.4803299903869629,-25.069729,-23.150223
L100_D4.8_U180,r100/t4.8/t4.8_180.cif,100.0,4.800000190734863,180.0,-936.2955932617188,0.34417998790740967,-23.349642,-25.97592
L100_D4.8_U20,r100/t4.8/t4.8_20.cif,100.0,4.800000190734863,20.0,-936.1115112304688,0.5282999873161316,-34.291016,-36.5981
L100_D4.8_U200,r100/t4.8/t4.8_200.cif,100.0,4.800000190734863,200.0,-936.4459838867188,0.19383999705314636,-17.277004,-45.545788
L100_D4.8_U220,r100/t4.8/t4.8_220.cif,100.0,4.800000190734863,220.0,-936.5679931640625,0.07179000228643417,-15.01813,-47.024776
L100_D4.8_U240,r100/t4.8/t4.8_240.cif,100.0,4.800000190734863,240.0,-936.43310546875,0.20667000114917755,5.0560946,-43.863247
L100_D4.8_U260,r100/t4.8/t4.8_260.cif,100.0,4.800000190734863,260.0,-936.4654541015625,0.17434999346733093,4.431334,-19.813154
L100_D4.8_U280,r100/t4.8/t4.8_280.cif,100.0,4.800000190734863,280.0,-936.37060546875,0.26921001076698303,-7.737642,-3.6502547
L100_D4.8_U300,r100/t4.8/t4.8_300.cif,100.0,4.800000190734863,300.0,-936.1689453125,0.47088000178337097,-5.21561,-16.435337
L100_D4.8_U320,r100/t4.8/t4.8_320.cif,100.0,4.800000190734863,320.0,-936.00634765625,0.6334499716758728,-21.779343,-21.912088
L100_D4.8_U340,r100/t4.8/t4.8_340.cif,100.0,4.800000190734863,340.0,-936.0487060546875,0.5910900235176086,-21.316225,-22.665087
L100_D4.8_U40,r100/t4.8/t4.8_40.cif,100.0,4.800000190734863,40.0,-936.2860107421875,0.353769987821579,-36.245304,-42.888073
L100_D4.8_U60,r100/t4.8/t4.8_60.cif,100.0,4.800000190734863,60.0,-936.3430786132812,0.296750009059906,-32.456455,-49.859653
L100_D4.8_U80,r100/t4.8/t4.8_80.cif,100.0,4.800000190734863,80.0,-937.189697265625,-0.5498999953269958,19.524551,-54.458206
L100_D6_U0,r100/t6.0/t6.0_0.cif,100.0,6.0,0.0,-936.087158203125,0.5526400208473206,-28.86289,-25.62421
L100_D6_U100,r100/t6.0/t6.0_100.cif,100.0,6.0,100.0,-937.0657348632812,-0.425929993391037,19.040077,-55.369465
L100_D6_U120,r100/t6.0/t6.0_120.cif,100.0,6.0,120.0,-936.2796020507812,0.3601999878883362,-2.4279432,-17.22851
L100_D6_U140,r100/t6.0/t6.0_140.cif,100.0,6.0,140.0,-936.2326049804688,0.4071800112724304,-18.257267,-14.042121
L100_D6_U160,r100/t6.0/t6.0_160.cif,100.0,6.0,160.0,-936.18115234375,0.45864999294281006,-25.35305,-21.23736
L100_D6_U180,r100/t6.0/t6.0_180.cif,100.0,6.0,180.0,-936.1812133789062,0.45857998728752136,-23.417324,-27.915182
L100_D6_U20,r100/t6.0/t6.0_20.cif,100.0,6.0,20.0,-936.1913452148438,0.44843000173568726,-36.180275,-35.617153
L100_D6_U200,r100/t6.0/t6.0_200.cif,100.0,6.0,200.0,-936.29248046875,0.34731000661849976,-17.473303,-44.686596
L100_D6_U220,r100/t6.0/t6.0_220.cif,100.0,6.0,220.0,-936.3907470703125,0.24905000627040863,-15.935892,-46.976833
L100_D6_U240,r100/t6.0/t6.0_240.cif,100.0,6.0,240.0,-936.4954833984375,0.14433999359607697,12.707236,-57.483807
L100_D6_U260,r100/t6.0/t6.0_260.cif,100.0,6.0,260.0,-936.4810180664062,0.15876999497413635,8.305548,-61.827072
L100_D6_U280,r100/t6.0/t6.0_280.cif,100.0,6.0,280.0,-936.44775390625,0.19207000732421875,-26.42462,-54.022995
L100_D6_U300,r100/t6.0/t6.0_300.cif,100.0,6.0,300.0,-936.343505859375,0.29627999663352966,-5.62635,-19.216536
L100_D6_U320,r100/t6.0/t6.0_320.cif,100.0,6.0,320.0,-936.1728515625,0.4669699966907501,-7.6795754,-18.919867
L100_D6_U340,r100/t6.0/t6.0_340.cif,100.0,6.0,340.0,-936.12255859375,0.5172500014305115,-20.558973,-22.5509
L100_D6_U40,r100/t6.0/t6.0_40.cif,100.0,6.0,40.0,-936.1387329101562,0.501039981842041,-38.124454,-40.92745
L100_D6_U60,r100/t6.0/t6.0_60.cif,100.0,6.0,60.0,-936.224609375,0.4151799976825714,-34.503803,-49.973843
L100_D6_U80,r100/t6.0/t6.0_80.cif,100.0,6.0,80.0,-937.11865234375,-0.4788300096988678,35.65116,-46.293873
L100_D7.2_U0,r100/t7.2/t7.2_0.cif,100.0,7.199999809265137,0.0,-936.1735229492188,0.4662800133228302,-27.095829,-26.426487
L100_D7.2_U100,r100/t7.2/t7.2_100.cif,100.0,7.199999809265137,100.0,-936.5350341796875,0.10475999861955643,0.48378107,-52.435925
L100_D7.2_U120,r100/t7.2/t7.2_120.cif,100.0,7.199999809265137,120.0,-936.3265991210938,0.3132300078868866,-2.357049,-17.777967
L100_D7.2_U140,r100/t7.2/t7.2_140.cif,100.0,7.199999809265137,140.0,-936.2628784179688,0.3769499957561493,-18.093294,-14.136722
L100_D7.2_U160,r100/t7.2/t7.2_160.cif,100.0,7.199999809265137,160.0,-936.1854248046875,0.45438000559806824,-25.365564,-21.049582
L100_D7.2_U180,r100/t7.2/t7.2_180.cif,100.0,7.199999809265137,180.0,-936.1754150390625,0.4643799960613251,-25.365564,-21.049582
L100_D7.2_U20,r100/t7.2/t7.2_20.cif,100.0,7.199999809265137,20.0,-936.2025146484375,0.4372999966144562,-36.909706,-35.47088
L100_D7.2_U200,r100/t7.2/t7.2_200.cif,100.0,7.199999809265137,200.0,-936.1529541015625,0.4868600070476532,-18.664755,-43.371445
L100_D7.2_U220,r100/t7.2/t7.2_220.cif,100.0,7.199999809265137,220.0,-936.3504028320312,0.28937000036239624,-15.416832,-48.439922
L100_D7.2_U240,r100/t7.2/t7.2_240.cif,100.0,7.199999809265137,240.0,-936.5404663085938,0.09933000057935715,14.586559,-60.958187
L100_D7.2_U260,r100/t7.2/t7.2_260.cif,100.0,7.199999809265137,260.0,-936.4425048828125,0.197270005941391,7.192207,-64.64992
L100_D7.2_U280,r100/t7.2/t7.2_280.cif,100.0,7.199999809265137,280.0,-936.45068359375,0.18914000689983368,-26.821026,-53.790504
L100_D7.2_U300,r100/t7.2/t7.2_300.cif,100.0,7.199999809265137,300.0,-936.34521484375,0.29460999369621277,-5.689788,-20.023369
L100_D7.2_U320,r100/t7.2/t7.2_320.cif,100.0,7.199999809265137,320.0,-936.2033081054688,0.4365200102329254,-16.77949,-20.120115
L100_D7.2_U340,r100/t7.2/t7.2_340.cif,100.0,7.199999809265137,340.0,-936.244140625,0.39563000202178955,-18.92493,-20.255573
L100_D7.2_U40,r100/t7.2/t7.2_40.cif,100.0,7.199999809265137,40.0,-936.2152099609375,0.4245699942111969,-38.606804,-40.22091
L100_D7.2_U60,r100/t7.2/t7.2_60.cif,100.0,7.199999809265137,60.0,-936.1553344726562,0.484470009803772,-34.64832,-50.45791
L100_D7.2_U80,r100/t7.2/t7.2_80.cif,100.0,7.199999809265137,80.0,-936.3095703125,0.33024999499320984,-33.563904,-50.72686
L100_D8.4_U0,r100/t8.4/t8.4_0.cif,100.0,8.399999618530273,0.0,-936.2018432617188,0.4379599988460541,-27.795914,-26.128895
L100_D8.4_U100,r100/t8.4/t8.4_100.cif,100.0,8.399999618530273,100.0,-936.496826171875,0.14294999837875366,0.34734452,-52.337914
L100_D8.4_U120,r100/t8.4/t8.4_120.cif,100.0,8.399999618530273,120.0,-936.4329833984375,0.20681999623775482,-3.7689366,-23.168455
L100_D8.4_U140,r100/t8.4/t8.4_140.cif,100.0,8.399999618530273,140.0,-936.2979125976562,0.3418700098991394,-17.865541,-14.096065
L100_D8.4_U160,r100/t8.4/t8.4_160.cif,100.0,8.399999618530273,160.0,-936.1533203125,0.4864700138568878,-25.695467,-21.267168
L100_D8.4_U180,r100/t8.4/t8.4_180.cif,100.0,8.399999618530273,180.0,-935.9489135742188,0.6908900141716003,-27.833326,-24.777617
L100_D8.4_U20,r100/t8.4/t8.4_20.cif,100.0,8.399999618530273,20.0,-936.1484985351562,0.49129000306129456,-37.220528,-35.265945
L100_D8.4_U200,r100/t8.4/t8.4_200.cif,100.0,8.399999618530273,200.0,-936.1121826171875,0.5276299715042114,-19.069143,-42.68073
L100_D8.4_U220,r100/t8.4/t8.4_220.cif,100.0,8.399999618530273,220.0,-936.33935546875,0.30041998624801636,-15.298105,-48.746605
L100_D8.4_U240,r100/t8.4/t8.4_240.cif,100.0,8.399999618530273,240.0,-936.94091796875,-0.30110999941825867,35.062042,-49.15849
L100_D8.4_U260,r100/t8.4/t8.4_260.cif,100.0,8.399999618530273,260.0,-936.402099609375,0.23770000040531158,7.324681,-65.02669
L100_D8.4_U280,r100/t8.4/t8.4_280.cif,100.0,8.399999618530273,280.0,-936.4237670898438,0.21603000164031982,-27.079765,-53.72504
L100_D8.4_U300,r100/t8.4/t8.4_300.cif,100.0,8.399999618530273,300.0,-936.201416015625,0.43838998675346375,-1.4796394,-19.90197
L100_D8.4_U320,r100/t8.4/t8.4_320.cif,100.0,8.399999618530273,320.0,-936.212646484375,0.4271300137042999,-17.747826,-19.926716
L100_D8.4_U340,r100/t8.4/t8.4_340.cif,100.0,8.399999618530273,340.0,-936.2577514648438,0.38203999400138855,-19.081385,-19.959791
L100_D8.4_U40,r100/t8.4/t8.4_40.cif,100.0,8.399999618530273,40.0,-936.1172485351562,0.5225399732589722,-38.552185,-39.447704
L100_D8.4_U60,r100/t8.4/t8.4_60.cif,100.0,8.399999618530273,60.0,-936.010498046875,0.6293299794197083,-34.727303,-50.435623
L100_D8.4_U80,r100/t8.4/t8.4_80.cif,100.0,8.399999618530273,80.0,-936.2685546875,0.3712399899959564,-34.092266,-50.831665
L100_D9.6_U0,r100/t9.6/t9.6_0.cif,100.0,9.600000381469727,0.0,-936.2483520507812,0.39146000146865845,-27.49208,-26.232443
L100_D9.6_U100,r100/t9.6/t9.6_100.cif,100.0,9.600000381469727,100.0,-936.3319091796875,0.30792000889778137,-3.30838,-20.80755
L100_D9.6_U120,r100/t9.6/t9.6_120.cif,100.0,9.600000381469727,120.0,-936.4227294921875,0.21705999970436096,-3.7344725,-22.960804
L100_D9.6_U140,r100/t9.6/t9.6_140.cif,100.0,9.600000381469727,140.0,-936.2950439453125,0.34474000334739685,-17.135084,-14.248961
L100_D9.6_U160,r100/t9.6/t9.6_160.cif,100.0,9.600000381469727,160.0,-936.10693359375,0.5328699946403503,-25.98625,-21.63526
L100_D9.6_U180,r100/t9.6/t9.6_180.cif,100.0,9.600000381469727,180.0,-936.000244140625,0.6395400166511536,-28.546553,-24.710495
L100_D9.6_U20,r100/t9.6/t9.6_20.cif,100.0,9.600000381469727,20.0,-936.1516723632812,0.4881399869918823,-37.129765,-35.32605
L100_D9.6_U200,r100/t9.6/t9.6_200.cif,100.0,9.600000381469727,200.0,-936.4920654296875,0.14774000644683838,-12.280203,-46.99292
L100_D9.6_U220,r100/t9.6/t9.6_220.cif,100.0,9.600000381469727,220.0,-937.1297607421875,-0.489980012178421,33.365917,-46.92414
L100_D9.6_U240,r100/t9.6/t9.6_240.cif,100.0,9.600000381469727,240.0,-936.8964233398438,-0.2565999925136566,32.330334,-48.23421
L100_D9.6_U260,r100/t9.6/t9.6_260.cif,100.0,9.600000381469727,260.0,-936.6190795898438,0.02070000022649765,15.6259365,-62.687073
L100_D9.6_U280,r100/t9.6/t9.6_280.cif,100.0,9.600000381469727,280.0,-936.32861328125,0.3111700117588043,-26.993792,-53.15678
L100_D9.6_U300,r100/t9.6/t9.6_300.cif,100.0,9.600000381469727,300.0,-936.176513671875,0.4632900059223175,-0.9733274,-19.71689
L100_D9.6_U320,r100/t9.6/t9.6_320.cif,100.0,9.600000381469727,320.0,-936.2344970703125,0.4052799940109253,-17.739777,-19.943048
L100_D9.6_U340,r100/t9.6/t9.6_340.cif,100.0,9.600000381469727,340.0,-936.2943725585938,0.3454500138759613,-18.934593,-20.074253
L100_D9.6_U40,r100/t9.6/t9.6_40.cif,100.0,9.600000381469727,40.0,-936.15966796875,0.48012998700141907,-38.68037,-39.846542
L100_D9.6_U60,r100/t9.6/t9.6_60.cif,100.0,9.600000381469727,60.0,-936.2883911132812,0.35137999057769775,-28.533506,-52.63205
L100_D9.6_U80,r100/t9.6/t9.6_80.cif,100.0,9.600000381469727,80.0,-936.4142456054688,0.22553999722003937,-28.063108,-53.100212
L120_D0_U0,r120/t0/t0_0.cif,120.0,0.0,0.0,-936.1021118164062,0.5376600027084351,-24.439789,-6.960474
L120_D0_U100,r120/t0/t0_100.cif,120.0,0.0,100.0,-936.2188720703125,0.42092999815940857,2.5724561,-13.903711
L120_D0_U120,r120/t0/t0_120.cif,120.0,0.0,120.0,-936.4210205078125,0.21876999735832214,13.227099,-14.865552
L120_D0_U140,r120/t0/t0_140.cif,120.0,0.0,140.0,-936.3619384765625,0.2778399884700775,-2.840398,-8.95316
L120_D0_U160,r120/t0/t0_160.cif,120.0,0.0,160.0,-936.2303466796875,0.40946000814437866,-29.42946,-6.6574664
L120_D0_U180,r120/t0/t0_180.cif,120.0,0.0,180.0,-936.1370239257812,0.5027599930763245,-34.51664,-8.270716
L120_D0_U20,r120/t0/t0_20.cif,120.0,0.0,20.0,-936.0867309570312,0.5530499815940857,-43.83849,-13.957885
L120_D0_U200,r120/t0/t0_200.cif,120.0,0.0,200.0,-935.977294921875,0.6625099778175354,-43.999775,-2.1813333
L120_D0_U220,r120/t0/t0_220.cif,120.0,0.0,220.0,-935.9985961914062,0.6411799788475037,-42.49092,-0.47789776
L120_D0_U240,r120/t0/t0_240.cif,120.0,0.0,240.0,-936.1271362304688,0.512660026550293,-43.279106,3.7451239
L120_D0_U260,r120/t0/t0_260.cif,120.0,0.0,260.0,-936.2353515625,0.40441998839378357,2.4854407,-18.382322
L120_D0_U280,r120/t0/t0_280.cif,120.0,0.0,280.0,-936.2208251953125,0.4189800024032593,-7.338639,-1.3018552
L120_D0_U300,r120/t0/t0_300.cif,120.0,0.0,300.0,-936.2092895507812,0.430510014295578,0.3045204,-11.833672
L120_D0_U320,r120/t0/t0_320.cif,120.0,0.0,320.0,-936.1259765625,0.5138199925422668,-3.2297108,-11.859041
L120_D0_U340,r120/t0/t0_340.cif,120.0,0.0,340.0,-936.1199951171875,0.5198299884796143,-23.846151,-7.078683
L120_D0_U40,r120/t0/t0_40.cif,120.0,0.0,40.0,-936.1793823242188,0.4603999853134155,-48.463776,-13.864525
L120_D0_U60,r120/t0/t0_60.cif,120.0,0.0,60.0,-936.1889038085938,0.4508799910545349,-51.66433,-11.028844
L120_D0_U80,r120/t0/t0_80.cif,120.0,0.0,80.0,-936.0455932617188,0.5941900014877319,-51.43323,-11.631956
L120_D1.2_U0,r120/t1.2/t1.2_0.cif,120.0,1.2000000476837158,0.0,-936.1414794921875,0.49834999442100525,-31.797653,-10.20306
L120_D1.2_U100,r120/t1.2/t1.2_100.cif,120.0,1.2000000476837158,100.0,-936.3168334960938,0.32295000553131104,2.8224604,-14.166087
L120_D1.2_U120,r120/t1.2/t1.2_120.cif,120.0,1.2000000476837158,120.0,-936.4107666015625,0.22904999554157257,12.915446,-15.080215
L120_D1.2_U140,r120/t1.2/t1.2_140.cif,120.0,1.2000000476837158,140.0,-936.3310546875,0.30877000093460083,-2.6441414,-9.1513405
L120_D1.2_U160,r120/t1.2/t1.2_160.cif,120.0,1.2000000476837158,160.0,-936.1577758789062,0.4820300042629242,-29.721212,-7.2753706
L120_D1.2_U180,r120/t1.2/t1.2_180.cif,120.0,1.2000000476837158,180.0,-936.0303344726562,0.6094499826431274,-36.8203,-8.575688
L120_D1.2_U20,r120/t1.2/t1.2_20.cif,120.0,1.2000000476837158,20.0,-936.1276245117188,0.5121999979019165,-44.53687,-15.392937
L120_D1.2_U200,r120/t1.2/t1.2_200.cif,120.0,1.2000000476837158,200.0,-935.9944458007812,0.645359992980957,-44.165337,-2.4096944
L120_D1.2_U220,r120/t1.2/t1.2_220.cif,120.0,1.2000000476837158,220.0,-936.0691528320312,0.5706499814987183,-42.549873,-0.3455766
L120_D1.2_U240,r120/t1.2/t1.2_240.cif,120.0,1.2000000476837158,240.0,-936.22607421875,0.4137499928474426,-42.5603,3.990547
L120_D1.2_U260,r120/t1.2/t1.2_260.cif,120.0,1.2000000476837158,260.0,-936.2854614257812,0.35436001420021057,2.8805866,-18.136211
L120_D1.2_U280,r120/t1.2/t1.2_280.cif,120.0,1.2000000476837158,280.0,-936.2654418945312,0.3743799924850464,-6.966796,-1.1254373
L120_D1.2_U300,r120/t1.2/t1.2_300.cif,120.0,1.2000000476837158,300.0,-936.178955078125,0.4608199894428253,0.9114856,-11.722894
L120_D1.2_U320,r120/t1.2/t1.2_320.cif,120.0,1.2000000476837158,320.0,-936.3522338867188,0.2875399887561798,-5.39025,-12.611516
L120_D1.2_U340,r120/t1.2/t1.2_340.cif,120.0,1.2000000476837158,340.0,-936.3387451171875,0.30107998847961426,-6.668688,-12.663426
L120_D1.2_U40,r120/t1.2/t1.2_40.cif,120.0,1.2000000476837158,40.0,-936.1698608398438,0.46992000937461853,-47.560722,-15.786082
L120_D1.2_U60,r120/t1.2/t1.2_60.cif,120.0,1.2000000476837158,60.0,-936.2532958984375,0.38648998737335205,-51.824375,-11.423892
L120_D1.2_U80,r120/t1.2/t1.2_80.cif,120.0,1.2000000476837158,80.0,-936.1129760742188,0.5268099904060364,-51.83606,-11.826674
L120_D2.4_U0,r120/t2.4/t2.4_0.cif,120.0,2.4000000953674316,0.0,-936.1260986328125,0.5137100219726562,-31.347473,-9.877545
L120_D2.4_U100,r120/t2.4/t2.4_100.cif,120.0,2.4000000953674316,100.0,-936.25634765625,0.38343000411987305,2.6760635,-13.896437
L120_D2.4_U120,r120/t2.4/t2.4_120.cif,120.0,2.4000000953674316,120.0,-936.279296875,0.36048999428749084,12.36184,-15.166842
L120_D2.4_U140,r120/t2.4/t2.4_140.cif,120.0,2.4000000953674316,140.0,-936.2017211914062,0.43810001015663147,-3.8728914,-7.783731
L120_D2.4_U160,r120/t2.4/t2.4_160.cif,120.0,2.4000000953674316,160.0,-936.0790405273438,0.56072998046875,-30.001123,-7.7557883
L120_D2.4_U180,r120/t2.4/t2.4_180.cif,120.0,2.4000000953674316,180.0,-936.0448608398438,0.5949500203132629,-36.760445,-8.511931
L120_D2.4_U20,r120/t2.4/t2.4_20.cif,120.0,2.4000000953674316,20.0,-936.10107421875,0.5386999845504761,-45.16594,-17.006094
L120_D2.4_U200,r120/t2.4/t2.4_200.cif,120.0,2.4000000953674316,200.0,-936.033447265625,0.6063600182533264,-43.42605,-2.4039788
L120_D2.4_U220,r120/t2.4/t2.4_220.cif,120.0,2.4000000953674316,220.0,-936.1382446289062,0.5015699863433838,-41.68666,-0.06065554
L120_D2.4_U240,r120/t2.4/t2.4_240.cif,120.0,2.4000000953674316,240.0,-936.248291015625,0.391510009765625,-2.4973273,-8.991042
L120_D2.4_U260,r120/t2.4/t2.4_260.cif,120.0,2.4000000953674316,260.0,-936.317626953125,0.32218998670578003,3.4145517,-18.025871
L120_D2.4_U280,r120/t2.4/t2.4_280.cif,120.0,2.4000000953674316,280.0,-936.3116455078125,0.32815998792648315,-6.882109,-0.6547789
L120_D2.4_U300,r120/t2.4/t2.4_300.cif,120.0,2.4000000953674316,300.0,-936.1805419921875,0.4592300057411194,1.2753452,-11.685707
L120_D2.4_U320,r120/t2.4/t2.4_320.cif,120.0,2.4000000953674316,320.0,-936.4100341796875,0.22976000607013702,-5.521372,-12.712957
L120_D2.4_U340,r120/t2.4/t2.4_340.cif,120.0,2.4000000953674316,340.0,-936.3756713867188,0.2641400098800659,-6.2827916,-12.74698
L120_D2.4_U40,r120/t2.4/t2.4_40.cif,120.0,2.4000000953674316,40.0,-936.1094360351562,0.5303699970245361,-47.345516,-16.81564
