structure_id,relative_cif_path,cluster_label,energy,delta_energy,lower_rotation,displacement,upper_rotation
L200_D1.2_U80,r200/t1.2/t1.2_80.cif,-1,-936.2827758789062,0.357010006904602,200.0,1.2000000476837158,80.0
L20_D6_U320,r20/t6.0/t6.0_320.cif,-1,-936.2825927734376,0.3571900129318237,20.0,6.0,320.0
L280_D7.2_U220,r280/t7.2/t7.2_220.cif,-1,-936.2825317382812,0.3572700023651123,280.0,7.199999809265137,220.0
L100_D0_U140,r100/t0/t0_140.cif,-1,-936.2823486328124,0.3574399948120117,100.0,0.0,140.0
L320_D7.2_U0,r320/t7.2/t7.2_0.cif,-1,-936.2821655273438,0.3576399981975555,320.0,7.199999809265137,0.0
L340_D7.2_U60,r340/t7.2/t7.2_60.cif,-1,-936.2821044921876,0.3577100038528442,340.0,7.199999809265137,60.0
L260_D6_U220,r260/t6.0/t6.0_220.cif,-1,-936.2808227539062,0.3589699864387512,260.0,6.0,220.0
L100_D6_U120,r100/t6.0/t6.0_120.cif,-1,-936.2796020507812,0.3601999878883362,100.0,6.0,120.0
L180_D4.8_U280,r180/t4.8/t4.8_280.cif,-1,-936.2783203125,0.3614900112152099,180.0,4.800000190734863,280.0
L180_D4.8_U320,r180/t4.8/t4.8_320.cif,-1,-936.2782592773438,0.3615399897098541,180.0,4.800000190734863,320.0
L40_D6_U300,r40/t6.0/t6.0_300.cif,-1,-936.2776489257812,0.3621399998664856,40.0,6.0,300.0
L300_D7.2_U320,r300/t7.2/t7.2_320.cif,-1,-936.2772216796876,0.3625600039958954,300.0,7.199999809265137,320.0
L160_D2.4_U240,r160/t2.4/t2.4_240.cif,-1,-936.2767333984376,0.3630500137805938,160.0,2.400000095367432,240.0
L160_D2.4_U20,r160/t2.4/t2.4_20.cif,-1,-936.276611328125,0.3631600141525268,160.0,2.400000095367432,20.0
L40_D1.2_U100,r40/t1.2/t1.2_100.cif,-1,-936.276611328125,0.363180011510849,40.0,1.2000000476837158,100.0
L320_D2.4_U260,r320/t2.4/t2.4_260.cif,-1,-936.275146484375,0.364650011062622,320.0,2.400000095367432,260.0
L280_D9.6_U80,r280/t9.6/t9.6_80.cif,-1,-936.274169921875,0.3656300008296966,280.0,9.600000381469728,80.0
L280_D0_U120,r280/t0/t0_120.cif,-1,-936.273681640625,0.3660899996757507,280.0,0.0,120.0
L180_D3.6_U320,r180/t3.6/t3.6_320.cif,-1,-936.2733764648438,0.3664500117301941,180.0,3.5999999046325684,320.0
L40_D3.6_U320,r40/t3.6/t3.6_320.cif,-1,-936.2733154296876,0.3664700090885162,40.0,3.5999999046325684,320.0
L280_D9.6_U240,r280/t9.6/t9.6_240.cif,-1,-936.273193359375,0.3665800094604492,280.0,9.600000381469728,240.0
L40_D2.4_U260,r40/t2.4/t2.4_260.cif,-1,-936.2730102539062,0.366780012845993,40.0,2.400000095367432,260.0
L180_D6_U280,r180/t6.0/t6.0_280.cif,-1,-936.272705078125,0.3670699894428253,180.0,6.0,280.0
L320_D2.4_U140,r320/t2.4/t2.4_140.cif,-1,-936.2725830078124,0.367220014333725,320.0,2.400000095367432,140.0
L180_D7.2_U280,r180/t7.2/t7.2_280.cif,-1,-936.272216796875,0.3676100075244903,180.0,7.199999809265137,280.0
L20_D2.4_U320,r20/t2.4/t2.4_320.cif,-1,-936.2721557617188,0.3676500022411346,20.0,2.400000095367432,320.0
L160_D7.2_U180,r160/t7.2/t7.2_180.cif,-1,-936.2720336914062,0.3677400052547455,160.0,7.199999809265137,180.0
L180_D4.8_U120,r180/t4.8/t4.8_120.cif,-1,-936.27197265625,0.3677999973297119,180.0,4.800000190734863,120.0
L180_D9.6_U180,r180/t9.6/t9.6_180.cif,-1,-936.27197265625,0.3678500056266784,180.0,9.600000381469728,180.0
L80_D1.2_U140,r80/t1.2/t1.2_140.cif,-1,-936.2708740234376,0.3689300119876861,80.0,1.2000000476837158,140.0
L140_D8.4_U160,r140/t8.4/t8.4_160.cif,-1,-936.2706909179688,0.3690899908542633,140.0,8.399999618530273,160.0
L100_D1.2_U280,r100/t1.2/t1.2_280.cif,-1,-936.2702026367188,0.3695999979972839,100.0,1.2000000476837158,280.0
L240_D4.8_U120,r240/t4.8/t4.8_120.cif,-1,-936.26953125,0.3702600002288818,240.0,4.800000190734863,120.0
L160_D6_U280,r160/t6.0/t6.0_280.cif,-1,-936.2694702148438,0.3703599870204925,160.0,6.0,280.0
L180_D7.2_U180,r180/t7.2/t7.2_180.cif,-1,-936.2691650390624,0.3706099987030029,180.0,7.199999809265137,180.0
L160_D2.4_U140,r160/t2.4/t2.4_140.cif,-1,-936.2688598632812,0.3709299862384796,160.0,2.400000095367432,140.0
L100_D8.4_U80,r100/t8.4/t8.4_80.cif,-1,-936.2685546875,0.3712399899959564,100.0,8.399999618530273,80.0
L60_D2.4_U320,r60/t2.4/t2.4_320.cif,-1,-936.2676391601562,0.372189998626709,60.0,2.400000095367432,320.0
L20_D7.2_U280,r20/t7.2/t7.2_280.cif,-1,-936.2675170898438,0.3723100125789642,20.0,7.199999809265137,280.0
L200_D2.4_U80,r200/t2.4/t2.4_80.cif,-1,-936.2665405273438,0.3732700049877167,200.0,2.400000095367432,80.0
L120_D7.2_U60,r120/t7.2/t7.2_60.cif,-1,-936.2655029296876,0.3743000030517578,120.0,7.199999809265137,60.0
L180_D2.4_U140,r180/t2.4/t2.4_140.cif,-1,-936.265380859375,0.3744400143623352,180.0,2.400000095367432,140.0
L300_D4.8_U60,r300/t4.8/t4.8_60.cif,-1,-936.2651977539062,0.3745900094509125,300.0,4.800000190734863,60.0
L300_D9.6_U280,r300/t9.6/t9.6_280.cif,-1,-936.2650756835938,0.3747499883174896,300.0,9.600000381469728,280.0
L300_D7.2_U160,r300/t7.2/t7.2_160.cif,-1,-936.264892578125,0.3749200105667114,300.0,7.199999809265137,160.0
L320_D2.4_U240,r320/t2.4/t2.4_240.cif,-1,-936.2647094726562,0.3750999867916107,320.0,2.400000095367432,240.0
L240_D9.6_U100,r240/t9.6/t9.6_100.cif,-1,-936.2643432617188,0.3754400014877319,240.0,9.600000381469728,100.0
L140_D7.2_U140,r140/t7.2/t7.2_140.cif,-1,-936.2637329101562,0.3760499954223633,140.0,7.199999809265137,140.0
L160_D3.6_U140,r160/t3.6/t3.6_140.cif,-1,-936.2637329101562,0.3760800063610077,160.0,3.5999999046325684,140.0
L260_D3.6_U100,r260/t3.6/t3.6_100.cif,-1,-936.2633056640624,0.3764800131320953,260.0,3.5999999046325684,100.0
L340_D8.4_U140,r340/t8.4/t8.4_140.cif,-1,-936.262939453125,0.3768500089645386,340.0,8.399999618530273,140.0
L0_D3.6_U140,r0/t3.6/t3.6_140.cif,-1,-936.2628784179688,0.3769299983978271,0.0,3.5999999046325684,140.0
L100_D7.2_U140,r100/t7.2/t7.2_140.cif,-1,-936.2628784179688,0.3769499957561493,100.0,7.199999809265137,140.0
L340_D9.6_U120,r340/t9.6/t9.6_120.cif,-1,-936.26220703125,0.3776000142097473,340.0,9.600000381469728,120.0
L340_D7.2_U300,r340/t7.2/t7.2_300.cif,-1,-936.2619018554688,0.3779000043869018,340.0,7.199999809265137,300.0
L200_D9.6_U80,r200/t9.6/t9.6_80.cif,-1,-936.2614135742188,0.3783900141716003,200.0,9.600000381469728,80.0
L20_D1.2_U120,r20/t1.2/t1.2_120.cif,-1,-936.2613525390624,0.3784599900245666,20.0,1.2000000476837158,120.0
L20_D7.2_U120,r20/t7.2/t7.2_120.cif,-1,-936.2603759765624,0.3794200122356415,20.0,7.199999809265137,120.0
L160_D8.4_U300,r160/t8.4/t8.4_300.cif,-1,-936.2598266601562,0.3799900114536285,160.0,8.399999618530273,300.0
L120_D9.6_U160,r120/t9.6/t9.6_160.cif,-1,-936.2592163085938,0.3805600106716156,120.0,9.600000381469728,160.0
L100_D8.4_U340,r100/t8.4/t8.4_340.cif,-1,-936.2577514648438,0.3820399940013885,100.0,8.399999618530273,340.0
L160_D4.8_U120,r160/t4.8/t4.8_120.cif,-1,-936.2574462890624,0.3823400139808655,160.0,4.800000190734863,120.0
L160_D7.2_U80,r160/t7.2/t7.2_80.cif,-1,-936.2572021484376,0.3825800120830536,160.0,7.199999809265137,80.0
L20_D2.4_U160,r20/t2.4/t2.4_160.cif,-1,-936.2553100585938,0.3844999969005584,20.0,2.400000095367432,160.0
L20_D7.2_U140,r20/t7.2/t7.2_140.cif,-1,-936.25439453125,0.3853999972343445,20.0,7.199999809265137,140.0
L0_D8.4_U280,r0/t8.4/t8.4_280.cif,-1,-936.2542114257812,0.385560005903244,0.0,8.399999618530273,280.0
L40_D6_U340,r40/t6.0/t6.0_340.cif,-1,-936.2528686523438,0.3869099915027618,40.0,6.0,340.0
L40_D1.2_U260,r40/t1.2/t1.2_260.cif,-1,-936.252685546875,0.3871400058269501,40.0,1.2000000476837158,260.0
L260_D1.2_U120,r260/t1.2/t1.2_120.cif,-1,-936.2515258789062,0.3883000016212463,260.0,1.2000000476837158,120.0
L20_D0_U300,r20/t0/t0_300.cif,-1,-936.2509765625,0.3888500034809112,20.0,0.0,300.0
L140_D0_U260,r140/t0/t0_260.cif,-1,-936.2507934570312,0.3890199959278106,140.0,0.0,260.0
L120_D2.4_U240,r120/t2.4/t2.4_240.cif,-1,-936.248291015625,0.391510009765625,120.0,2.400000095367432,240.0
L20_D9.6_U300,r20/t9.6/t9.6_300.cif,-1,-936.2479858398438,0.3917900025844574,20.0,9.600000381469728,300.0
L340_D8.4_U100,r340/t8.4/t8.4_100.cif,-1,-936.2451782226562,0.3946200013160705,340.0,8.399999618530273,100.0
L100_D0_U300,r100/t0/t0_300.cif,-1,-936.2449340820312,0.3948400020599365,100.0,0.0,300.0
L300_D1.2_U100,r300/t1.2/t1.2_100.cif,-1,-936.2446899414062,0.3950800001621246,300.0,1.2000000476837158,100.0
L160_D4.8_U280,r160/t4.8/t4.8_280.cif,-1,-936.2445068359376,0.3952899873256683,160.0,4.800000190734863,280.0
L20_D7.2_U340,r20/t7.2/t7.2_340.cif,-1,-936.2445068359376,0.3952899873256683,20.0,7.199999809265137,340.0
L40_D0_U300,r40/t0/t0_300.cif,-1,-936.2437133789062,0.3960599899291992,40.0,0.0,300.0
L40_D2.4_U100,r40/t2.4/t2.4_100.cif,-1,-936.2437133789062,0.3960799872875213,40.0,2.400000095367432,100.0
L300_D8.4_U0,r300/t8.4/t8.4_0.cif,-1,-936.2423706054688,0.3974500000476837,300.0,8.399999618530273,0.0
L220_D3.6_U20,r220/t3.6/t3.6_20.cif,-1,-936.2417602539062,0.3980099856853485,220.0,3.5999999046325684,20.0
L160_D8.4_U240,r160/t8.4/t8.4_240.cif,-1,-936.241455078125,0.3983199894428253,160.0,8.399999618530273,240.0
L80_D3.6_U140,r80/t3.6/t3.6_140.cif,-1,-936.2412719726562,0.3985300064086914,80.0,3.5999999046325684,140.0
L160_D7.2_U160,r160/t7.2/t7.2_160.cif,-1,-936.239990234375,0.3998199999332428,160.0,7.199999809265137,160.0
L40_D4.8_U340,r40/t4.8/t4.8_340.cif,-1,-936.239501953125,0.4002900123596191,40.0,4.800000190734863,340.0
L300_D7.2_U300,r300/t7.2/t7.2_300.cif,-1,-936.2393188476562,0.4004800021648407,300.0,7.199999809265137,300.0
L140_D2.4_U240,r140/t2.4/t2.4_240.cif,-1,-936.2391967773438,0.4005999863147735,140.0,2.400000095367432,240.0
L160_D7.2_U0,r160/t7.2/t7.2_0.cif,-1,-936.2391967773438,0.4005999863147735,160.0,7.199999809265137,0.0
L120_D9.6_U260,r120/t9.6/t9.6_260.cif,-1,-936.23828125,0.4015400111675262,120.0,9.600000381469728,260.0
L200_D6_U140,r200/t6.0/t6.0_140.cif,-1,-936.2378540039062,0.4019199907779693,200.0,6.0,140.0
L140_D1.2_U160,r140/t1.2/t1.2_160.cif,-1,-936.2376098632812,0.4021799862384796,140.0,1.2000000476837158,160.0
L340_D9.6_U80,r340/t9.6/t9.6_80.cif,-1,-936.2369995117188,0.4028199911117553,340.0,9.600000381469728,80.0
L40_D7.2_U120,r40/t7.2/t7.2_120.cif,-1,-936.23583984375,0.4039799869060516,40.0,7.199999809265137,120.0
L40_D1.2_U320,r40/t1.2/t1.2_320.cif,-1,-936.2357177734376,0.4040699899196625,40.0,1.2000000476837158,320.0
L80_D6_U320,r80/t6.0/t6.0_320.cif,-1,-936.2355346679688,0.4042600095272064,80.0,6.0,320.0
L120_D0_U260,r120/t0/t0_260.cif,-1,-936.2353515625,0.4044199883937835,120.0,0.0,260.0
L120_D8.4_U280,r120/t8.4/t8.4_280.cif,-1,-936.234619140625,0.4051899909973144,120.0,8.399999618530273,280.0
L40_D1.2_U120,r40/t1.2/t1.2_120.cif,-1,-936.233642578125,0.4061299860477447,40.0,1.2000000476837158,120.0
L40_D3.6_U260,r40/t3.6/t3.6_260.cif,-1,-936.2332763671876,0.4065400063991546,40.0,3.5999999046325684,260.0
L40_D1.2_U240,r40/t1.2/t1.2_240.cif,-1,-936.2330932617188,0.4066799879074096,40.0,1.2000000476837158,240.0
L40_D8.4_U80,r40/t8.4/t8.4_80.cif,-1,-936.2330322265624,0.4067600071430206,40.0,8.399999618530273,80.0
L100_D6_U140,r100/t6.0/t6.0_140.cif,-1,-936.2326049804688,0.4071800112724304,100.0,6.0,140.0
L40_D2.4_U320,r40/t2.4/t2.4_320.cif,-1,-936.2313232421876,0.4084700047969818,40.0,2.400000095367432,320.0
L40_D4.8_U100,r40/t4.8/t4.8_100.cif,-1,-936.2305908203124,0.4092099964618683,40.0,4.800000190734863,100.0
L120_D0_U160,r120/t0/t0_160.cif,-1,-936.2303466796876,0.4094600081443786,120.0,0.0,160.0
L40_D3.6_U100,r40/t3.6/t3.6_100.cif,-1,-936.2301635742188,0.4096100032329559,40.0,3.5999999046325684,100.0
L160_D7.2_U280,r160/t7.2/t7.2_280.cif,-1,-936.2266845703124,0.4131099879741668,160.0,7.199999809265137,280.0
L300_D9.6_U120,r300/t9.6/t9.6_120.cif,-1,-936.2266235351562,0.4131900072097778,300.0,9.600000381469728,120.0
L120_D1.2_U240,r120/t1.2/t1.2_240.cif,-1,-936.22607421875,0.4137499928474426,120.0,1.2000000476837158,240.0
L200_D3.6_U280,r200/t3.6/t3.6_280.cif,-1,-936.2254638671876,0.4143399894237518,200.0,3.5999999046325684,280.0
L20_D8.4_U280,r20/t8.4/t8.4_280.cif,-1,-936.2252807617188,0.4145199954509735,20.0,8.399999618530273,280.0
L100_D6_U60,r100/t6.0/t6.0_60.cif,-1,-936.224609375,0.4151799976825714,100.0,6.0,60.0
L40_D3.6_U300,r40/t3.6/t3.6_300.cif,-1,-936.2243041992188,0.4155200123786926,40.0,3.5999999046325684,300.0
L280_D8.4_U140,r280/t8.4/t8.4_140.cif,-1,-936.2241821289062,0.4156199991703033,280.0,8.399999618530273,140.0
L20_D8.4_U120,r20/t8.4/t8.4_120.cif,-1,-936.223876953125,0.4159500002861023,20.0,8.399999618530273,120.0
L220_D7.2_U60,r220/t7.2/t7.2_60.cif,-1,-936.22314453125,0.4166699945926666,220.0,7.199999809265137,60.0
L160_D9.6_U100,r160/t9.6/t9.6_100.cif,-1,-936.22314453125,0.4166800081729889,160.0,9.600000381469728,100.0
L160_D1.2_U180,r160/t1.2/t1.2_180.cif,-1,-936.2230224609376,0.4167700111865997,160.0,1.2000000476837158,180.0
L160_D3.6_U280,r160/t3.6/t3.6_280.cif,-1,-936.2218017578124,0.4179700016975403,160.0,3.5999999046325684,280.0
L0_D8.4_U140,r0/t8.4/t8.4_140.cif,-1,-936.2213745117188,0.4184300005435943,0.0,8.399999618530273,140.0
L40_D3.6_U140,r40/t3.6/t3.6_140.cif,-1,-936.2212524414062,0.4185400009155273,40.0,3.5999999046325684,140.0
L320_D7.2_U140,r320/t7.2/t7.2_140.cif,-1,-936.2211303710938,0.4186500012874603,320.0,7.199999809265137,140.0
L40_D3.6_U80,r40/t3.6/t3.6_80.cif,-1,-936.2207641601562,0.4190300107002258,40.0,3.5999999046325684,80.0
L180_D7.2_U140,r180/t7.2/t7.2_140.cif,-1,-936.2203979492188,0.4193899929523468,180.0,7.199999809265137,140.0
L120_D9.6_U280,r120/t9.6/t9.6_280.cif,-1,-936.2200317382812,0.4197899997234344,120.0,9.600000381469728,280.0
L220_D8.4_U20,r220/t8.4/t8.4_20.cif,-1,-936.2197875976562,0.4199999868869781,220.0,8.399999618530273,20.0
L80_D9.6_U120,r80/t9.6/t9.6_120.cif,-1,-936.2197875976562,0.4199999868869781,80.0,9.600000381469728,120.0
L80_D9.6_U220,r80/t9.6/t9.6_220.cif,-1,-936.2197265625,0.4200600087642669,80.0,9.600000381469728,220.0
L260_D7.2_U80,r260/t7.2/t7.2_80.cif,-1,-936.21875,0.4210700094699859,260.0,7.199999809265137,80.0
L300_D8.4_U260,r300/t8.4/t8.4_260.cif,-1,-936.216796875,0.4230200052261352,300.0,8.399999618530273,260.0
L320_D6_U140,r320/t6.0/t6.0_140.cif,-1,-936.2164306640624,0.4233900010585785,320.0,6.0,140.0
L160_D8.4_U100,r160/t8.4/t8.4_100.cif,-1,-936.21630859375,0.423469990491867,160.0,8.399999618530273,100.0
L40_D4.8_U260,r40/t4.8/t4.8_260.cif,-1,-936.2162475585938,0.423550009727478,40.0,4.800000190734863,260.0
L260_D9.6_U20,r260/t9.6/t9.6_20.cif,-1,-936.2156982421876,0.4241000115871429,260.0,9.600000381469728,20.0
L80_D4.8_U140,r80/t4.8/t4.8_140.cif,-1,-936.2153930664062,0.4244199991226196,80.0,4.800000190734863,140.0
L100_D7.2_U40,r100/t7.2/t7.2_40.cif,-1,-936.2152099609376,0.4245699942111969,100.0,7.199999809265137,40.0
L60_D0_U300,r60/t0/t0_300.cif,-1,-936.2149047851562,0.4248799979686737,60.0,0.0,300.0
L240_D3.6_U160,r240/t3.6/t3.6_160.cif,-1,-936.2138061523438,0.4260100126266479,240.0,3.5999999046325684,160.0
L40_D3.6_U240,r40/t3.6/t3.6_240.cif,-1,-936.2136840820312,0.4260900020599365,40.0,3.5999999046325684,240.0
L140_D8.4_U320,r140/t8.4/t8.4_320.cif,-1,-936.2125244140624,0.427260011434555,140.0,8.399999618530273,320.0
L80_D7.2_U140,r80/t7.2/t7.2_140.cif,-1,-936.2122192382812,0.4275600016117096,80.0,7.199999809265137,140.0
L160_D3.6_U260,r160/t3.6/t3.6_260.cif,-1,-936.2119140625,0.4278599917888641,160.0,3.5999999046325684,260.0
L160_D4.8_U140,r160/t4.8/t4.8_140.cif,-1,-936.2117919921876,0.4280300140380859,160.0,4.800000190734863,140.0
L280_D8.4_U160,r280/t8.4/t8.4_160.cif,-1,-936.2111206054688,0.4286699891090393,280.0,8.399999618530273,160.0
L60_D6_U120,r60/t6.0/t6.0_120.cif,-1,-936.2109985351562,0.4288200139999389,60.0,6.0,120.0
L60_D4.8_U320,r60/t4.8/t4.8_320.cif,-1,-936.2108154296876,0.4289900064468384,60.0,4.800000190734863,320.0
L40_D4.8_U140,r40/t4.8/t4.8_140.cif,-1,-936.2103881835938,0.4294100105762481,40.0,4.800000190734863,140.0
L220_D9.6_U20,r220/t9.6/t9.6_20.cif,-1,-936.210205078125,0.429610013961792,220.0,9.600000381469728,20.0
L160_D8.4_U280,r160/t8.4/t8.4_280.cif,-1,-936.2096557617188,0.4301500022411346,160.0,8.399999618530273,280.0
L40_D9.6_U60,r40/t9.6/t9.6_60.cif,-1,-936.2095336914062,0.4302799999713897,40.0,9.600000381469728,60.0
L160_D1.2_U80,r160/t1.2/t1.2_80.cif,-1,-936.2084350585938,0.4313600063323974,160.0,1.2000000476837158,80.0
L180_D3.6_U20,r180/t3.6/t3.6_20.cif,-1,-936.2081298828124,0.4316500127315521,180.0,3.5999999046325684,20.0
L60_D3.6_U320,r60/t3.6/t3.6_320.cif,-1,-936.207763671875,0.4320099949836731,60.0,3.5999999046325684,320.0
L180_D2.4_U80,r180/t2.4/t2.4_80.cif,-1,-936.2072143554688,0.4325799942016601,180.0,2.400000095367432,80.0
L280_D9.6_U60,r280/t9.6/t9.6_60.cif,-1,-936.2072143554688,0.4325799942016601,280.0,9.600000381469728,60.0
L80_D8.4_U140,r80/t8.4/t8.4_140.cif,-1,-936.20703125,0.4327600002288818,80.0,8.399999618530273,140.0
L40_D1.2_U220,r40/t1.2/t1.2_220.cif,-1,-936.2066040039062,0.4332099854946136,40.0,1.2000000476837158,220.0
L0_D6_U160,r0/t6.0/t6.0_160.cif,-1,-936.2063598632812,0.4334399998188019,0.0,6.0,160.0
L200_D4.8_U280,r200/t4.8/t4.8_280.cif,-1,-936.2061157226562,0.43367999792099,200.0,4.800000190734863,280.0
L240_D9.6_U280,r240/t9.6/t9.6_280.cif,-1,-936.205078125,0.4347099959850311,240.0,9.600000381469728,280.0
L20_D7.2_U160,r20/t7.2/t7.2_160.cif,-1,-936.2041625976562,0.4356299936771393,20.0,7.199999809265137,160.0
L20_D0_U120,r20/t0/t0_120.cif,-1,-936.2035522460938,0.4362199902534485,20.0,0.0,120.0
L60_D7.2_U120,r60/t7.2/t7.2_120.cif,-1,-936.2035522460938,0.4362199902534485,60.0,7.199999809265137,120.0
L100_D0_U160,r100/t0/t0_160.cif,-1,-936.203369140625,0.4364599883556366,100.0,0.0,160.0
L100_D7.2_U320,r100/t7.2/t7.2_320.cif,-1,-936.2033081054688,0.4365200102329254,100.0,7.199999809265137,320.0
L180_D1.2_U160,r180/t1.2/t1.2_160.cif,-1,-936.203125,0.4366900026798248,180.0,1.2000000476837158,160.0
L320_D8.4_U140,r320/t8.4/t8.4_140.cif,-1,-936.2022094726562,0.4375700056552887,320.0,8.399999618530273,140.0
L40_D2.4_U140,r40/t2.4/t2.4_140.cif,-1,-936.2022094726562,0.437610000371933,40.0,2.400000095367432,140.0
L340_D2.4_U100,r340/t2.4/t2.4_100.cif,-1,-936.2019653320312,0.4378100037574768,340.0,2.400000095367432,100.0
L80_D6_U140,r80/t6.0/t6.0_140.cif,-1,-936.201904296875,0.4379200041294098,80.0,6.0,140.0
L300_D7.2_U80,r300/t7.2/t7.2_80.cif,-1,-936.2017822265624,0.4380100071430206,300.0,7.199999809265137,80.0
L120_D2.4_U140,r120/t2.4/t2.4_140.cif,-1,-936.2017211914062,0.4381000101566314,120.0,2.400000095367432,140.0
L20_D1.2_U280,r20/t1.2/t1.2_280.cif,-1,-936.201416015625,0.4383600056171417,20.0,1.2000000476837158,280.0
L100_D8.4_U300,r100/t8.4/t8.4_300.cif,-1,-936.201416015625,0.4383899867534637,100.0,8.399999618530273,300.0
L40_D7.2_U300,r40/t7.2/t7.2_300.cif,-1,-936.2013549804688,0.4384700059890747,40.0,7.199999809265137,300.0
L40_D8.4_U100,r40/t8.4/t8.4_100.cif,-1,-936.2005615234376,0.4392200112342834,40.0,8.399999618530273,100.0
L40_D6_U260,r40/t6.0/t6.0_260.cif,-1,-936.2003173828124,0.4394899904727936,40.0,6.0,260.0
L340_D2.4_U340,r340/t2.4/t2.4_340.cif,-1,-936.1998901367188,0.4398800134658813,340.0,2.400000095367432,340.0
L20_D2.4_U300,r20/t2.4/t2.4_300.cif,-1,-936.19970703125,0.440090000629425,20.0,2.400000095367432,300.0
L240_D3.6_U140,r240/t3.6/t3.6_140.cif,-1,-936.1993408203124,0.4404500126838684,240.0,3.5999999046325684,140.0
L120_D8.4_U260,r120/t8.4/t8.4_260.cif,-1,-936.1990966796876,0.4407100081443786,120.0,8.399999618530273,260.0
L40_D6_U140,r40/t6.0/t6.0_140.cif,-1,-936.19873046875,0.4410800039768219,40.0,6.0,140.0
L60_D8.4_U300,r60/t8.4/t8.4_300.cif,-1,-936.1981811523438,0.4416199922561645,60.0,8.399999618530273,300.0
L40_D2.4_U300,r40/t2.4/t2.4_300.cif,-1,-936.1975708007812,0.4422500133514404,40.0,2.400000095367432,300.0
L280_D6_U300,r280/t6.0/t6.0_300.cif,-1,-936.1971435546876,0.4426499903202057,280.0,6.0,300.0
L300_D7.2_U140,r300/t7.2/t7.2_140.cif,-1,-936.1968994140624,0.442900002002716,300.0,7.199999809265137,140.0
L120_D9.6_U60,r120/t9.6/t9.6_60.cif,-1,-936.1968383789062,0.4429900050163269,120.0,9.600000381469728,60.0
L60_D4.8_U120,r60/t4.8/t4.8_120.cif,-1,-936.19677734375,0.4430299997329712,60.0,4.800000190734863,120.0
L40_D9.6_U260,r40/t9.6/t9.6_260.cif,-1,-936.1964721679688,0.4433499872684479,40.0,9.600000381469728,260.0
L20_D8.4_U140,r20/t8.4/t8.4_140.cif,-1,-936.1961669921876,0.4436599910259247,20.0,8.399999618530273,140.0
L200_D2.4_U60,r200/t2.4/t2.4_60.cif,-1,-936.1954956054688,0.4443300068378448,200.0,2.400000095367432,60.0
L40_D1.2_U300,r40/t1.2/t1.2_300.cif,-1,-936.1951904296876,0.4445799887180328,40.0,1.2000000476837158,300.0
L20_D9.6_U280,r20/t9.6/t9.6_280.cif,-1,-936.1947631835938,0.445030003786087,20.0,9.600000381469728,280.0
L220_D1.2_U180,r220/t1.2/t1.2_180.cif,-1,-936.1947631835938,0.4450500011444092,220.0,1.2000000476837158,180.0
L40_D8.4_U60,r40/t8.4/t8.4_60.cif,-1,-936.194580078125,0.4452100098133087,40.0,8.399999618530273,60.0
L0_D1.2_U280,r0/t1.2/t1.2_280.cif,-1,-936.19384765625,0.4459800124168396,0.0,1.2000000476837158,280.0
L200_D1.2_U160,r200/t1.2/t1.2_160.cif,-1,-936.1937255859376,0.4460999965667724,200.0,1.2000000476837158,160.0
L40_D9.6_U220,r40/t9.6/t9.6_220.cif,-1,-936.1932373046876,0.4465500116348266,40.0,9.600000381469728,220.0
L300_D9.6_U260,r300/t9.6/t9.6_260.cif,-1,-936.1919555664062,0.4478600025177002,300.0,9.600000381469728,260.0
L300_D4.8_U120,r300/t4.8/t4.8_120.cif,-1,-936.1914672851562,0.4483399987220764,300.0,4.800000190734863,120.0
L40_D9.6_U120,r40/t9.6/t9.6_120.cif,-1,-936.19140625,0.4484100043773651,40.0,9.600000381469728,120.0
L300_D7.2_U260,r300/t7.2/t7.2_260.cif,-1,-936.1904296875,0.4493399858474731,300.0,7.199999809265137,260.0
L160_D2.4_U60,r160/t2.4/t2.4_60.cif,-1,-936.1904296875,0.4493800103664398,160.0,2.400000095367432,60.0
L0_D2.4_U100,r0/t2.4/t2.4_100.cif,-1,-936.1903076171876,0.4494900107383728,0.0,2.400000095367432,100.0
L20_D2.4_U100,r20/t2.4/t2.4_100.cif,-1,-936.1893310546876,0.4504700005054474,20.0,2.400000095367432,100.0
L120_D8.4_U60,r120/t8.4/t8.4_60.cif,-1,-936.1893310546876,0.4504800140857696,120.0,8.399999618530273,60.0
L160_D2.4_U180,r160/t2.4/t2.4_180.cif,-1,-936.1891479492188,0.4506700038909912,160.0,2.400000095367432,180.0
L60_D3.6_U100,r60/t3.6/t3.6_100.cif,-1,-936.188720703125,0.4510999917984009,60.0,3.5999999046325684,100.0
L180_D6_U180,r180/t6.0/t6.0_180.cif,-1,-936.1885986328124,0.451200008392334,180.0,6.0,180.0
L40_D0_U260,r40/t0/t0_260.cif,-1,-936.188232421875,0.4515900015830993,40.0,0.0,260.0
L320_D2.4_U160,r320/t2.4/t2.4_160.cif,-1,-936.1881713867188,0.4516499936580658,320.0,2.400000095367432,160.0
L240_D8.4_U240,r240/t8.4/t8.4_240.cif,-1,-936.1876831054688,0.45210000872612,240.0,8.399999618530273,240.0
L240_D4.8_U140,r240/t4.8/t4.8_140.cif,-1,-936.1876220703124,0.4521799981594085,240.0,4.800000190734863,140.0
L240_D0_U280,r240/t0/t0_280.cif,-1,-936.1869506835938,0.4528500139713287,240.0,0.0,280.0
