,file_id,r_bottom,displacement,r_upper,energy_values_experimental,adjusted_energy
2741,r60_t9.6_t9.6_180_transformed.cif,60,9.6,180,-936.00963,0.630170000000021
2742,r60_t9.6_t9.6_200_transformed.cif,60,9.6,200,-936.03755,0.6022500000000264
2743,r60_t9.6_t9.6_20_transformed.cif,60,9.6,20,-936.04979,0.5900100000000066
2744,r60_t9.6_t9.6_220_transformed.cif,60,9.6,220,-936.06172,0.5780799999999999
2745,r60_t9.6_t9.6_240_transformed.cif,60,9.6,240,-936.11551,0.5242900000000645
2746,r60_t9.6_t9.6_260_transformed.cif,60,9.6,260,-936.11546,0.524340000000052
2747,r60_t9.6_t9.6_280_transformed.cif,60,9.6,280,-936.11419,0.5256100000000288
2748,r60_t9.6_t9.6_300_transformed.cif,60,9.6,300,-936.73208,-0.0922799999999597
2749,r60_t9.6_t9.6_320_transformed.cif,60,9.6,320,-936.62666,0.0131400000000212
2750,r60_t9.6_t9.6_340_transformed.cif,60,9.6,340,-936.34676,0.293040000000019
2751,r60_t9.6_t9.6_40_transformed.cif,60,9.6,40,-936.02158,0.6182200000000648
2752,r60_t9.6_t9.6_60_transformed.cif,60,9.6,60,-936.08837,0.5514299999999821
2753,r60_t9.6_t9.6_80_transformed.cif,60,9.6,80,-936.10681,0.5329900000000407
2754,r80_t0_t0_0_transformed.cif,80,0.0,0,-936.29655,0.3432500000000118
2755,r80_t0_t0_100_transformed.cif,80,0.0,100,-936.59463,0.0451699999999846
2756,r80_t0_t0_120_transformed.cif,80,0.0,120,-936.61872,0.0210799999999835
2757,r80_t0_t0_140_transformed.cif,80,0.0,140,-936.41985,0.2199500000000398
2758,r80_t0_t0_160_transformed.cif,80,0.0,160,-936.2186,0.4211999999999989
2759,r80_t0_t0_180_transformed.cif,80,0.0,180,-936.2114,0.4284000000000105
2760,r80_t0_t0_200_transformed.cif,80,0.0,200,-936.45012,0.1896800000000666
2761,r80_t0_t0_20_transformed.cif,80,0.0,20,-936.0992,0.5406000000000404
2762,r80_t0_t0_220_transformed.cif,80,0.0,220,-936.56932,0.0704800000000887
2763,r80_t0_t0_240_transformed.cif,80,0.0,240,-936.86131,-0.2215099999999665
2764,r80_t0_t0_260_transformed.cif,80,0.0,260,-936.53838,0.1014200000000755
2765,r80_t0_t0_280_transformed.cif,80,0.0,280,-936.59461,0.0451900000000478
2766,r80_t0_t0_300_transformed.cif,80,0.0,300,-936.47423,0.1655700000000024
2767,r80_t0_t0_320_transformed.cif,80,0.0,320,-936.3722,0.2676000000000158
2768,r80_t0_t0_340_transformed.cif,80,0.0,340,-936.35788,0.2819200000000137
2769,r80_t0_t0_40_transformed.cif,80,0.0,40,-936.06864,0.5711600000000772
2770,r80_t0_t0_60_transformed.cif,80,0.0,60,-936.41572,0.2240800000000717
2771,r80_t0_t0_80_transformed.cif,80,0.0,80,-936.56215,0.0776500000000623
2772,r80_t1.2_t1.2_0_transformed.cif,80,1.2,0,-936.34064,0.2991600000000289
2773,r80_t1.2_t1.2_100_transformed.cif,80,1.2,100,-936.57223,0.0675700000000461
2774,r80_t1.2_t1.2_120_transformed.cif,80,1.2,120,-936.39488,0.2449200000000928
2775,r80_t1.2_t1.2_140_transformed.cif,80,1.2,140,-936.27087,0.3689300000000912
2776,r80_t1.2_t1.2_160_transformed.cif,80,1.2,160,-936.14993,0.4898699999999962
2777,r80_t1.2_t1.2_180_transformed.cif,80,1.2,180,-936.74172,-0.10191999999995
2778,r80_t1.2_t1.2_200_transformed.cif,80,1.2,200,-936.75507,-0.1152700000000095
2779,r80_t1.2_t1.2_20_transformed.cif,80,1.2,20,-936.23438,0.4054200000000492
2780,r80_t1.2_t1.2_220_transformed.cif,80,1.2,220,-936.9396,-0.2998000000000047
2781,r80_t1.2_t1.2_240_transformed.cif,80,1.2,240,-936.86046,-0.2206599999999525
2782,r80_t1.2_t1.2_260_transformed.cif,80,1.2,260,-936.43355,0.2062500000000682
2783,r80_t1.2_t1.2_280_transformed.cif,80,1.2,280,-936.69132,-0.0515199999999822
2784,r80_t1.2_t1.2_300_transformed.cif,80,1.2,300,-936.52718,0.1126199999999926
2785,r80_t1.2_t1.2_320_transformed.cif,80,1.2,320,-936.42413,0.2156700000000455
2786,r80_t1.2_t1.2_340_transformed.cif,80,1.2,340,-936.37629,0.2635099999999966
2787,r80_t1.2_t1.2_40_transformed.cif,80,1.2,40,-936.14533,0.4944700000000921
2788,r80_t1.2_t1.2_60_transformed.cif,80,1.2,60,-936.37888,0.2609200000000555
2789,r80_t1.2_t1.2_80_transformed.cif,80,1.2,80,-936.54036,0.0994400000000723
2790,r80_t2.4_t2.4_0_transformed.cif,80,2.4,0,-936.47225,0.1675500000000056
2791,r80_t2.4_t2.4_100_transformed.cif,80,2.4,100,-937.08562,-0.4458199999999124
2792,r80_t2.4_t2.4_120_transformed.cif,80,2.4,120,-936.31505,0.3247499999999945
2793,r80_t2.4_t2.4_140_transformed.cif,80,2.4,140,-936.17703,0.4627700000000914
2794,r80_t2.4_t2.4_160_transformed.cif,80,2.4,160,-936.7251,-0.085299999999961
2795,r80_t2.4_t2.4_180_transformed.cif,80,2.4,180,-936.82959,-0.1897900000000163
2796,r80_t2.4_t2.4_200_transformed.cif,80,2.4,200,-936.92134,-0.2815399999999499
2797,r80_t2.4_t2.4_20_transformed.cif,80,2.4,20,-936.29366,0.3461399999999912
2798,r80_t2.4_t2.4_220_transformed.cif,80,2.4,220,-936.94666,-0.3068599999999151
2799,r80_t2.4_t2.4_240_transformed.cif,80,2.4,240,-936.60907,0.0307300000000623
2800,r80_t2.4_t2.4_260_transformed.cif,80,2.4,260,-936.44748,0.1923199999999951
2801,r80_t2.4_t2.4_280_transformed.cif,80,2.4,280,-936.68283,-0.0430299999999306
2802,r80_t2.4_t2.4_300_transformed.cif,80,2.4,300,-936.60228,0.0375200000000859
2803,r80_t2.4_t2.4_320_transformed.cif,80,2.4,320,-936.59366,0.0461400000000367
2804,r80_t2.4_t2.4_340_transformed.cif,80,2.4,340,-936.40296,0.2368400000000292
2805,r80_t2.4_t2.4_40_transformed.cif,80,2.4,40,-936.2271,0.4127000000000862
2806,r80_t2.4_t2.4_60_transformed.cif,80,2.4,60,-936.74417,-0.1043700000000171
2807,r80_t2.4_t2.4_80_transformed.cif,80,2.4,80,-937.0761,-0.4362999999999601
2808,r80_t3.6_t3.6_0_transformed.cif,80,3.6,0,-936.44222,0.1975800000000163
2809,r80_t3.6_t3.6_100_transformed.cif,80,3.6,100,-937.1881,-0.5482999999999265
2810,r80_t3.6_t3.6_120_transformed.cif,80,3.6,120,-936.70736,-0.0675599999999576
2811,r80_t3.6_t3.6_140_transformed.cif,80,3.6,140,-936.24127,0.3985300000000507
2812,r80_t3.6_t3.6_160_transformed.cif,80,3.6,160,-936.61419,0.0256100000000287
2813,r80_t3.6_t3.6_180_transformed.cif,80,3.6,180,-936.64904,-0.009239999999977
2814,r80_t3.6_t3.6_200_transformed.cif,80,3.6,200,-936.72045,-0.0806499999999914
2815,r80_t3.6_t3.6_20_transformed.cif,80,3.6,20,-936.26175,0.3780500000000302
2816,r80_t3.6_t3.6_220_transformed.cif,80,3.6,220,-936.91066,-0.2708599999999705
2817,r80_t3.6_t3.6_240_transformed.cif,80,3.6,240,-937.02538,-0.3855800000000045
2818,r80_t3.6_t3.6_260_transformed.cif,80,3.6,260,-936.37584,0.2639599999999973
2819,r80_t3.6_t3.6_280_transformed.cif,80,3.6,280,-936.52424,0.1155600000000731
2820,r80_t3.6_t3.6_300_transformed.cif,80,3.6,300,-936.44879,0.1910100000000056
2821,r80_t3.6_t3.6_320_transformed.cif,80,3.6,320,-936.42525,0.2145500000000311
2822,r80_t3.6_t3.6_340_transformed.cif,80,3.6,340,-936.54061,0.0991900000000214
2823,r80_t3.6_t3.6_40_transformed.cif,80,3.6,40,-936.19405,0.4457500000000891
2824,r80_t3.6_t3.6_60_transformed.cif,80,3.6,60,-936.90582,-0.2660199999999122
2825,r80_t3.6_t3.6_80_transformed.cif,80,3.6,80,-937.21295,-0.5731499999999414
2826,r80_t4.8_t4.8_0_transformed.cif,80,4.8,0,-936.2355,0.4043000000000347
2827,r80_t4.8_t4.8_100_transformed.cif,80,4.8,100,-937.12488,-0.4850799999999253
2828,r80_t4.8_t4.8_120_transformed.cif,80,4.8,120,-936.65322,-0.0134199999999964
2829,r80_t4.8_t4.8_140_transformed.cif,80,4.8,140,-936.21538,0.4244200000000546
2830,r80_t4.8_t4.8_160_transformed.cif,80,4.8,160,-936.34839,0.2914100000000417
2831,r80_t4.8_t4.8_180_transformed.cif,80,4.8,180,-936.38932,0.2504800000000386
2832,r80_t4.8_t4.8_200_transformed.cif,80,4.8,200,-936.44833,0.1914699999999811
2833,r80_t4.8_t4.8_20_transformed.cif,80,4.8,20,-936.25899,0.3808099999999967
2834,r80_t4.8_t4.8_220_transformed.cif,80,4.8,220,-936.4501,0.1897000000000162
2835,r80_t4.8_t4.8_240_transformed.cif,80,4.8,240,-936.43799,0.2018100000000231
2836,r80_t4.8_t4.8_260_transformed.cif,80,4.8,260,-936.37624,0.263559999999984
2837,r80_t4.8_t4.8_280_transformed.cif,80,4.8,280,-936.3466,0.2932000000000698
2838,r80_t4.8_t4.8_300_transformed.cif,80,4.8,300,-936.03773,0.6020700000000261
2839,r80_t4.8_t4.8_320_transformed.cif,80,4.8,320,-936.12846,0.5113400000000183
2840,r80_t4.8_t4.8_340_transformed.cif,80,4.8,340,-936.15705,0.48275000000001
2841,r80_t4.8_t4.8_40_transformed.cif,80,4.8,40,-936.20361,0.4361900000000105
2842,r80_t4.8_t4.8_60_transformed.cif,80,4.8,60,-936.57304,0.0667600000000447
2843,r80_t4.8_t4.8_80_transformed.cif,80,4.8,80,-937.18623,-0.5464299999999866
2844,r80_t6.0_t6.0_0_transformed.cif,80,6.0,0,-936.44714,0.1926600000000462
2845,r80_t6.0_t6.0_100_transformed.cif,80,6.0,100,-937.12907,-0.4892699999999195
2846,r80_t6.0_t6.0_120_transformed.cif,80,6.0,120,-936.31451,0.3252899999999954
2847,r80_t6.0_t6.0_140_transformed.cif,80,6.0,140,-936.20188,0.4379200000000764
2848,r80_t6.0_t6.0_160_transformed.cif,80,6.0,160,-936.18584,0.4539600000000519
2849,r80_t6.0_t6.0_180_transformed.cif,80,6.0,180,-936.2574,0.3824000000000751
2850,r80_t6.0_t6.0_200_transformed.cif,80,6.0,200,-936.30394,0.3358600000000251
2851,r80_t6.0_t6.0_20_transformed.cif,80,6.0,20,-936.29071,0.3490900000000465
2852,r80_t6.0_t6.0_220_transformed.cif,80,6.0,220,-936.47485,0.1649500000000898
2853,r80_t6.0_t6.0_240_transformed.cif,80,6.0,240,-936.48549,0.1543100000000095
2854,r80_t6.0_t6.0_260_transformed.cif,80,6.0,260,-936.46949,0.1703100000000859
2855,r80_t6.0_t6.0_280_transformed.cif,80,6.0,280,-936.40501,0.2347900000000891
2856,r80_t6.0_t6.0_300_transformed.cif,80,6.0,300,-936.29281,0.3469900000000052
2857,r80_t6.0_t6.0_320_transformed.cif,80,6.0,320,-936.23554,0.404260000000022
2858,r80_t6.0_t6.0_340_transformed.cif,80,6.0,340,-936.28601,0.3537900000000036
2859,r80_t6.0_t6.0_40_transformed.cif,80,6.0,40,-936.1858,0.4540000000000646
2860,r80_t6.0_t6.0_60_transformed.cif,80,6.0,60,-936.32495,0.3148500000000922
2861,r80_t6.0_t6.0_80_transformed.cif,80,6.0,80,-937.11948,-0.4796799999999166
2862,r80_t7.2_t7.2_0_transformed.cif,80,7.2,0,-936.28421,0.3555900000000065
2863,r80_t7.2_t7.2_100_transformed.cif,80,7.2,100,-936.61254,0.0272600000000693
2864,r80_t7.2_t7.2_120_transformed.cif,80,7.2,120,-936.31246,0.3273400000000492
2865,r80_t7.2_t7.2_140_transformed.cif,80,7.2,140,-936.21224,0.427560000000085
2866,r80_t7.2_t7.2_160_transformed.cif,80,7.2,160,-936.0632,0.5765999999999849
2867,r80_t7.2_t7.2_180_transformed.cif,80,7.2,180,-936.09409,0.5457099999999855
2868,r80_t7.2_t7.2_200_transformed.cif,80,7.2,200,-936.23664,0.4031600000000708
2869,r80_t7.2_t7.2_20_transformed.cif,80,7.2,20,-936.22074,0.4190600000000586
2870,r80_t7.2_t7.2_220_transformed.cif,80,7.2,220,-936.45077,0.1890300000000024
2871,r80_t7.2_t7.2_240_transformed.cif,80,7.2,240,-936.54498,0.094820000000027
2872,r80_t7.2_t7.2_260_transformed.cif,80,7.2,260,-936.41838,0.2214200000000801
2873,r80_t7.2_t7.2_280_transformed.cif,80,7.2,280,-936.51488,0.1249200000000883
2874,r80_t7.2_t7.2_300_transformed.cif,80,7.2,300,-936.31074,0.3290600000000268
2875,r80_t7.2_t7.2_320_transformed.cif,80,7.2,320,-936.28566,0.3541400000000294
2876,r80_t7.2_t7.2_340_transformed.cif,80,7.2,340,-936.26124,0.3785599999999931
2877,r80_t7.2_t7.2_40_transformed.cif,80,7.2,40,-936.16324,0.4765600000000631
2878,r80_t7.2_t7.2_60_transformed.cif,80,7.2,60,-936.34655,0.2932500000000573
2879,r80_t7.2_t7.2_80_transformed.cif,80,7.2,80,-936.47906,0.1607400000000325
2880,r80_t8.4_t8.4_0_transformed.cif,80,8.4,0,-936.28071,0.3590900000000374
2881,r80_t8.4_t8.4_100_transformed.cif,80,8.4,100,-936.62237,0.0174299999999902
2882,r80_t8.4_t8.4_120_transformed.cif,80,8.4,120,-936.59201,0.0477900000000772
2883,r80_t8.4_t8.4_140_transformed.cif,80,8.4,140,-936.20704,0.4327600000000302
2884,r80_t8.4_t8.4_160_transformed.cif,80,8.4,160,-935.99628,0.6435200000000805
2885,r80_t8.4_t8.4_180_transformed.cif,80,8.4,180,-936.06531,0.5744900000000825
2886,r80_t8.4_t8.4_200_transformed.cif,80,8.4,200,-936.14798,0.4918200000000752
2887,r80_t8.4_t8.4_20_transformed.cif,80,8.4,20,-936.15427,0.4855300000000397
2888,r80_t8.4_t8.4_220_transformed.cif,80,8.4,220,-936.47462,0.1651800000000776
2889,r80_t8.4_t8.4_240_transformed.cif,80,8.4,240,-936.6593,-0.0194999999999936
2890,r80_t8.4_t8.4_260_transformed.cif,80,8.4,260,-936.58613,0.0536700000000109
2891,r80_t8.4_t8.4_280_transformed.cif,80,8.4,280,-936.4033,0.2365000000000918
2892,r80_t8.4_t8.4_300_transformed.cif,80,8.4,300,-936.36286,0.2769400000000814
2893,r80_t8.4_t8.4_320_transformed.cif,80,8.4,320,-936.35025,0.2895500000000766
2894,r80_t8.4_t8.4_340_transformed.cif,80,8.4,340,-936.32665,0.3131500000000642
