structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy
L220_D1.2_U240,r220/t1.2/t1.2_240.cif,220.0,1.2,240.0,-936.37215,0.2676500000000033
L220_D1.2_U260,r220/t1.2/t1.2_260.cif,220.0,1.2,260.0,-936.38468,0.25512000000003354
L220_D1.2_U280,r220/t1.2/t1.2_280.cif,220.0,1.2,280.0,-936.41991,0.21989000000007763
L220_D1.2_U300,r220/t1.2/t1.2_300.cif,220.0,1.2,300.0,-937.0227,-0.3828999999999496
L220_D1.2_U320,r220/t1.2/t1.2_320.cif,220.0,1.2,320.0,-936.99624,-0.35643999999990683
L220_D1.2_U340,r220/t1.2/t1.2_340.cif,220.0,1.2,340.0,-936.78121,-0.14140999999995074
L220_D2.4_U0,r220/t2.4/t2.4_0.cif,220.0,2.4,0.0,-936.41916,0.22064000000000306
L220_D2.4_U20,r220/t2.4/t2.4_20.cif,220.0,2.4,20.0,-936.29236,0.34744000000000597
L220_D2.4_U40,r220/t2.4/t2.4_40.cif,220.0,2.4,40.0,-936.24424,0.3955600000000459
L220_D2.4_U60,r220/t2.4/t2.4_60.cif,220.0,2.4,60.0,-936.26768,0.37211999999999534
L220_D2.4_U80,r220/t2.4/t2.4_80.cif,220.0,2.4,80.0,-936.26145,0.3783500000000686
L220_D2.4_U100,r220/t2.4/t2.4_100.cif,220.0,2.4,100.0,-936.35338,0.286420000000021
L220_D2.4_U120,r220/t2.4/t2.4_120.cif,220.0,2.4,120.0,-936.6215,0.018300000000067485
L220_D2.4_U140,r220/t2.4/t2.4_140.cif,220.0,2.4,140.0,-936.46153,0.1782699999999977
L220_D2.4_U160,r220/t2.4/t2.4_160.cif,220.0,2.4,160.0,-936.28816,0.35164000000008855
L220_D2.4_U180,r220/t2.4/t2.4_180.cif,220.0,2.4,180.0,-936.1031,0.5366999999999962
L220_D2.4_U200,r220/t2.4/t2.4_200.cif,220.0,2.4,200.0,-935.95505,0.6847500000000082
L220_D2.4_U220,r220/t2.4/t2.4_220.cif,220.0,2.4,220.0,-936.00046,0.6393400000000611
L220_D2.4_U240,r220/t2.4/t2.4_240.cif,220.0,2.4,240.0,-936.48437,0.15543000000002394
L220_D2.4_U260,r220/t2.4/t2.4_260.cif,220.0,2.4,260.0,-936.40361,0.23619000000007873
L220_D2.4_U280,r220/t2.4/t2.4_280.cif,220.0,2.4,280.0,-936.42915,0.2106499999999869
L220_D2.4_U300,r220/t2.4/t2.4_300.cif,220.0,2.4,300.0,-936.98226,-0.34245999999996
L220_D2.4_U320,r220/t2.4/t2.4_320.cif,220.0,2.4,320.0,-936.98232,-0.3425199999999222
L220_D2.4_U340,r220/t2.4/t2.4_340.cif,220.0,2.4,340.0,-936.76744,-0.12763999999992848
L220_D3.6_U0,r220/t3.6/t3.6_0.cif,220.0,3.6,0.0,-936.3628,0.27700000000004366
L220_D3.6_U20,r220/t3.6/t3.6_20.cif,220.0,3.6,20.0,-936.24179,0.3980099999999993
L220_D3.6_U40,r220/t3.6/t3.6_40.cif,220.0,3.6,40.0,-936.13888,0.5009200000000646
L220_D3.6_U60,r220/t3.6/t3.6_60.cif,220.0,3.6,60.0,-936.13517,0.5046300000000201
L220_D3.6_U80,r220/t3.6/t3.6_80.cif,220.0,3.6,80.0,-936.03064,0.6091600000000881
L220_D3.6_U100,r220/t3.6/t3.6_100.cif,220.0,3.6,100.0,-936.29748,0.3423200000000861
L220_D3.6_U120,r220/t3.6/t3.6_120.cif,220.0,3.6,120.0,-936.51325,0.12655000000006567
L220_D3.6_U140,r220/t3.6/t3.6_140.cif,220.0,3.6,140.0,-936.55964,0.08016000000009171
L220_D3.6_U160,r220/t3.6/t3.6_160.cif,220.0,3.6,160.0,-936.37636,0.2634400000000596
L220_D3.6_U180,r220/t3.6/t3.6_180.cif,220.0,3.6,180.0,-936.66165,-0.02184999999997217
L220_D3.6_U200,r220/t3.6/t3.6_200.cif,220.0,3.6,200.0,-936.46707,0.17273000000000138
L220_D3.6_U220,r220/t3.6/t3.6_220.cif,220.0,3.6,220.0,-936.71565,-0.0758499999999458
L220_D3.6_U240,r220/t3.6/t3.6_240.cif,220.0,3.6,240.0,-936.91537,-0.2755700000000161
L220_D3.6_U260,r220/t3.6/t3.6_260.cif,220.0,3.6,260.0,-937.05918,-0.4193799999999328
L220_D3.6_U280,r220/t3.6/t3.6_280.cif,220.0,3.6,280.0,-936.49341,0.1463899999999967
L220_D3.6_U300,r220/t3.6/t3.6_300.cif,220.0,3.6,300.0,-936.36524,0.274560000000065
L220_D3.6_U320,r220/t3.6/t3.6_320.cif,220.0,3.6,320.0,-936.35868,0.28111999999998716
L220_D3.6_U340,r220/t3.6/t3.6_340.cif,220.0,3.6,340.0,-936.31687,0.32293000000004213
L220_D4.8_U0,r220/t4.8/t4.8_0.cif,220.0,4.8,0.0,-936.30596,0.33384000000000924
L220_D4.8_U20,r220/t4.8/t4.8_20.cif,220.0,4.8,20.0,-936.24334,0.39646000000004733
L220_D4.8_U40,r220/t4.8/t4.8_40.cif,220.0,4.8,40.0,-936.12891,0.5108900000000176
L220_D4.8_U60,r220/t4.8/t4.8_60.cif,220.0,4.8,60.0,-936.14641,0.49339000000009037
L220_D4.8_U80,r220/t4.8/t4.8_80.cif,220.0,4.8,80.0,-936.41847,0.22133000000007996
L220_D4.8_U100,r220/t4.8/t4.8_100.cif,220.0,4.8,100.0,-936.46505,0.17475000000001728
L220_D4.8_U120,r220/t4.8/t4.8_120.cif,220.0,4.8,120.0,-936.41589,0.22391000000004624
L220_D4.8_U140,r220/t4.8/t4.8_140.cif,220.0,4.8,140.0,-936.58046,0.059340000000020154
L220_D4.8_U160,r220/t4.8/t4.8_160.cif,220.0,4.8,160.0,-936.65601,-0.016210000000000946
L220_D4.8_U180,r220/t4.8/t4.8_180.cif,220.0,4.8,180.0,-936.51723,0.12256999999999607
L220_D4.8_U200,r220/t4.8/t4.8_200.cif,220.0,4.8,200.0,-936.48834,0.15146000000004278
L220_D4.8_U220,r220/t4.8/t4.8_220.cif,220.0,4.8,220.0,-936.689,-0.04919999999992797
L220_D4.8_U240,r220/t4.8/t4.8_240.cif,220.0,4.8,240.0,-936.82687,-0.18706999999994878
L220_D4.8_U260,r220/t4.8/t4.8_260.cif,220.0,4.8,260.0,-936.92758,-0.2877799999999979
L220_D4.8_U280,r220/t4.8/t4.8_280.cif,220.0,4.8,280.0,-936.42348,0.21631999999999607
L220_D4.8_U300,r220/t4.8/t4.8_300.cif,220.0,4.8,300.0,-936.4193,0.22050000000001546
L220_D4.8_U320,r220/t4.8/t4.8_320.cif,220.0,4.8,320.0,-936.34252,0.29728000000000065
L220_D4.8_U340,r220/t4.8/t4.8_340.cif,220.0,4.8,340.0,-936.34242,0.29738000000008924
L220_D6_U0,r220/t6.0/t6.0_0.cif,220.0,6.0,0.0,-936.41378,0.22602000000006228
L220_D6_U20,r220/t6.0/t6.0_20.cif,220.0,6.0,20.0,-936.29275,0.3470500000000811
L220_D6_U40,r220/t6.0/t6.0_40.cif,220.0,6.0,40.0,-936.18517,0.4546300000000656
L220_D6_U60,r220/t6.0/t6.0_60.cif,220.0,6.0,60.0,-936.47765,0.1621499999999969
L220_D6_U80,r220/t6.0/t6.0_80.cif,220.0,6.0,80.0,-936.57026,0.06954000000007454
L220_D6_U100,r220/t6.0/t6.0_100.cif,220.0,6.0,100.0,-936.63523,0.004570000000057917
L220_D6_U120,r220/t6.0/t6.0_120.cif,220.0,6.0,120.0,-936.63571,0.004090000000019245
L220_D6_U140,r220/t6.0/t6.0_140.cif,220.0,6.0,140.0,-936.45369,0.18610999999998512
L220_D6_U160,r220/t6.0/t6.0_160.cif,220.0,6.0,160.0,-936.19381,0.4459900000000516
L220_D6_U180,r220/t6.0/t6.0_180.cif,220.0,6.0,180.0,-936.14762,0.4921800000000758
L220_D6_U200,r220/t6.0/t6.0_200.cif,220.0,6.0,200.0,-936.15925,0.4805499999999938
L220_D6_U220,r220/t6.0/t6.0_220.cif,220.0,6.0,220.0,-936.36195,0.27785000000005766
L220_D6_U240,r220/t6.0/t6.0_240.cif,220.0,6.0,240.0,-936.48036,0.1594400000000178
L220_D6_U260,r220/t6.0/t6.0_260.cif,220.0,6.0,260.0,-936.47402,0.16578000000004067
L220_D6_U280,r220/t6.0/t6.0_280.cif,220.0,6.0,280.0,-936.43665,0.20315000000005057
L220_D6_U300,r220/t6.0/t6.0_300.cif,220.0,6.0,300.0,-936.48224,0.1575599999999895
L220_D6_U320,r220/t6.0/t6.0_320.cif,220.0,6.0,320.0,-937.00693,-0.36712999999997464
L220_D6_U340,r220/t6.0/t6.0_340.cif,220.0,6.0,340.0,-937.00379,-0.3639899999999443
L220_D7.2_U0,r220/t7.2/t7.2_0.cif,220.0,7.2,0.0,-936.94433,-0.30452999999999975
L220_D7.2_U20,r220/t7.2/t7.2_20.cif,220.0,7.2,20.0,-936.27603,0.363770000000045
L220_D7.2_U40,r220/t7.2/t7.2_40.cif,220.0,7.2,40.0,-936.15673,0.4830699999999979
L220_D7.2_U60,r220/t7.2/t7.2_60.cif,220.0,7.2,60.0,-936.22313,0.4166700000000674
L220_D7.2_U80,r220/t7.2/t7.2_80.cif,220.0,7.2,80.0,-936.50328,0.13652000000001863
L220_D7.2_U100,r220/t7.2/t7.2_100.cif,220.0,7.2,100.0,-936.60753,0.032270000000039545
L220_D7.2_U120,r220/t7.2/t7.2_120.cif,220.0,7.2,120.0,-936.78047,-0.14067000000000007
L220_D7.2_U140,r220/t7.2/t7.2_140.cif,220.0,7.2,140.0,-936.31912,0.3206800000000385
L220_D7.2_U160,r220/t7.2/t7.2_160.cif,220.0,7.2,160.0,-936.16321,0.4765899999999874
L220_D7.2_U180,r220/t7.2/t7.2_180.cif,220.0,7.2,180.0,-936.37251,0.2672900000000027
L220_D7.2_U200,r220/t7.2/t7.2_200.cif,220.0,7.2,200.0,-936.41738,0.22242000000005646
L220_D7.2_U220,r220/t7.2/t7.2_220.cif,220.0,7.2,220.0,-936.47702,0.16277999999999793
L220_D7.2_U240,r220/t7.2/t7.2_240.cif,220.0,7.2,240.0,-936.62057,0.019229999999993197
L220_D7.2_U260,r220/t7.2/t7.2_260.cif,220.0,7.2,260.0,-936.6606,-0.020800000000008367
L220_D7.2_U280,r220/t7.2/t7.2_280.cif,220.0,7.2,280.0,-936.55087,0.08893000000000484
L220_D7.2_U300,r220/t7.2/t7.2_300.cif,220.0,7.2,300.0,-936.99172,-0.35191999999995005
L220_D7.2_U320,r220/t7.2/t7.2_320.cif,220.0,7.2,320.0,-937.0594,-0.4195999999999458
L220_D7.2_U340,r220/t7.2/t7.2_340.cif,220.0,7.2,340.0,-936.97392,-0.33411999999998443
L220_D8.4_U0,r220/t8.4/t8.4_0.cif,220.0,8.4,0.0,-936.88186,-0.242059999999924
L220_D8.4_U20,r220/t8.4/t8.4_20.cif,220.0,8.4,20.0,-936.2198,0.42000000000007276
L220_D8.4_U40,r220/t8.4/t8.4_40.cif,220.0,8.4,40.0,-936.14216,0.4976400000000467
L220_D8.4_U60,r220/t8.4/t8.4_60.cif,220.0,8.4,60.0,-936.13625,0.5035500000000184
L220_D8.4_U80,r220/t8.4/t8.4_80.cif,220.0,8.4,80.0,-936.3345,0.30529999999998836
L220_D8.4_U100,r220/t8.4/t8.4_100.cif,220.0,8.4,100.0,-936.66598,-0.026179999999953907
L220_D8.4_U120,r220/t8.4/t8.4_120.cif,220.0,8.4,120.0,-936.79406,-0.15425999999990836
L220_D8.4_U140,r220/t8.4/t8.4_140.cif,220.0,8.4,140.0,-936.32418,0.31562000000008084
L220_D8.4_U160,r220/t8.4/t8.4_160.cif,220.0,8.4,160.0,-936.32319,0.31661000000008244
L220_D8.4_U180,r220/t8.4/t8.4_180.cif,220.0,8.4,180.0,-936.42448,0.21532000000001972
L220_D8.4_U200,r220/t8.4/t8.4_200.cif,220.0,8.4,200.0,-936.48267,0.15713000000005195
L220_D8.4_U220,r220/t8.4/t8.4_220.cif,220.0,8.4,220.0,-936.56775,0.07204999999999018
L220_D8.4_U240,r220/t8.4/t8.4_240.cif,220.0,8.4,240.0,-936.66832,-0.02851999999995769
L220_D8.4_U260,r220/t8.4/t8.4_260.cif,220.0,8.4,260.0,-936.66701,-0.027209999999968204
L220_D8.4_U280,r220/t8.4/t8.4_280.cif,220.0,8.4,280.0,-936.47877,0.16102999999998246
L220_D8.4_U300,r220/t8.4/t8.4_300.cif,220.0,8.4,300.0,-936.78774,-0.14793999999994867
L220_D8.4_U320,r220/t8.4/t8.4_320.cif,220.0,8.4,320.0,-936.93679,-0.296989999999937
L220_D8.4_U340,r220/t8.4/t8.4_340.cif,220.0,8.4,340.0,-936.90747,-0.2676699999999528
L220_D9.6_U0,r220/t9.6/t9.6_0.cif,220.0,9.6,0.0,-936.45708,0.18272000000001754
L220_D9.6_U20,r220/t9.6/t9.6_20.cif,220.0,9.6,20.0,-936.21019,0.42961000000002514
L220_D9.6_U40,r220/t9.6/t9.6_40.cif,220.0,9.6,40.0,-936.16476,0.47504000000003543
L220_D9.6_U60,r220/t9.6/t9.6_60.cif,220.0,9.6,60.0,-936.11187,0.527930000000083
L220_D9.6_U80,r220/t9.6/t9.6_80.cif,220.0,9.6,80.0,-936.29456,0.3452399999999898
L220_D9.6_U100,r220/t9.6/t9.6_100.cif,220.0,9.6,100.0,-936.78483,-0.14503000000001975
L220_D9.6_U120,r220/t9.6/t9.6_120.cif,220.0,9.6,120.0,-936.83865,-0.1988499999999931
L220_D9.6_U140,r220/t9.6/t9.6_140.cif,220.0,9.6,140.0,-936.44639,0.19341000000008535
L220_D9.6_U160,r220/t9.6/t9.6_160.cif,220.0,9.6,160.0,-936.32706,0.3127400000000762
L220_D9.6_U180,r220/t9.6/t9.6_180.cif,220.0,9.6,180.0,-936.29651,0.3432900000000245
L220_D9.6_U200,r220/t9.6/t9.6_200.cif,220.0,9.6,200.0,-936.42848,0.21132000000000062
L220_D9.6_U220,r220/t9.6/t9.6_220.cif,220.0,9.6,220.0,-936.5227,0.11710000000005039
L220_D9.6_U240,r220/t9.6/t9.6_240.cif,220.0,9.6,240.0,-936.59722,0.04258000000004358
L220_D9.6_U260,r220/t9.6/t9.6_260.cif,220.0,9.6,260.0,-936.47011,0.16969000000005963
L220_D9.6_U280,r220/t9.6/t9.6_280.cif,220.0,9.6,280.0,-936.40958,0.23022000000003118
L220_D9.6_U300,r220/t9.6/t9.6_300.cif,220.0,9.6,300.0,-936.79392,-0.15411999999992076
L220_D9.6_U320,r220/t9.6/t9.6_320.cif,220.0,9.6,320.0,-936.90201,-0.26220999999998185
L220_D9.6_U340,r220/t9.6/t9.6_340.cif,220.0,9.6,340.0,-936.72782,-0.08801999999991494
L240_D0_U0,r240/t0/t0_0.cif,240.0,0.0,0.0,-936.14058,0.49922000000003663
L240_D0_U20,r240/t0/t0_20.cif,240.0,0.0,20.0,-936.09423,0.5455699999999979
L240_D0_U40,r240/t0/t0_40.cif,240.0,0.0,40.0,-936.07572,0.5640799999999899
L240_D0_U60,r240/t0/t0_60.cif,240.0,0.0,60.0,-936.10298,0.5368200000000343
L240_D0_U80,r240/t0/t0_80.cif,240.0,0.0,80.0,-936.16059,0.47921000000008007
L240_D0_U100,r240/t0/t0_100.cif,240.0,0.0,100.0,-936.23053,0.40926999999999225
L240_D0_U120,r240/t0/t0_120.cif,240.0,0.0,120.0,-936.93927,-0.2994699999999284
L240_D0_U140,r240/t0/t0_140.cif,240.0,0.0,140.0,-936.15166,0.488140000000044
L240_D0_U160,r240/t0/t0_160.cif,240.0,0.0,160.0,-936.10692,0.5328800000000911
L240_D0_U180,r240/t0/t0_180.cif,240.0,0.0,180.0,-936.11358,0.5262200000000803
L240_D0_U200,r240/t0/t0_200.cif,240.0,0.0,200.0,-936.0719,0.5679000000000087
L240_D0_U220,r240/t0/t0_220.cif,240.0,0.0,220.0,-936.1387,0.5011000000000649
L240_D0_U240,r240/t0/t0_240.cif,240.0,0.0,240.0,-936.18889,0.4509100000000217
L240_D0_U260,r240/t0/t0_260.cif,240.0,0.0,260.0,-936.21808,0.4217200000000503
L240_D0_U280,r240/t0/t0_280.cif,240.0,0.0,280.0,-936.18695,0.4528500000000122
L240_D0_U300,r240/t0/t0_300.cif,240.0,0.0,300.0,-936.21233,0.42747000000008484
L240_D0_U320,r240/t0/t0_320.cif,240.0,0.0,320.0,-936.36049,0.2793100000000095
L240_D0_U340,r240/t0/t0_340.cif,240.0,0.0,340.0,-936.35507,0.2847300000000814
L240_D1.2_U0,r240/t1.2/t1.2_0.cif,240.0,1.2,0.0,-936.05115,0.5886500000000296
L240_D1.2_U20,r240/t1.2/t1.2_20.cif,240.0,1.2,20.0,-936.03196,0.6078400000000101
L240_D1.2_U40,r240/t1.2/t1.2_40.cif,240.0,1.2,40.0,-936.05425,0.585550000000012
L240_D1.2_U60,r240/t1.2/t1.2_60.cif,240.0,1.2,60.0,-936.14754,0.4922599999999875
L240_D1.2_U80,r240/t1.2/t1.2_80.cif,240.0,1.2,80.0,-936.08787,0.551930000000084
L240_D1.2_U100,r240/t1.2/t1.2_100.cif,240.0,1.2,100.0,-936.16609,0.47370999999998276
L240_D1.2_U120,r240/t1.2/t1.2_120.cif,240.0,1.2,120.0,-936.23463,0.40516999999999825
L240_D1.2_U140,r240/t1.2/t1.2_140.cif,240.0,1.2,140.0,-936.18318,0.45662000000004355
L240_D1.2_U160,r240/t1.2/t1.2_160.cif,240.0,1.2,160.0,-936.13663,0.5031700000000683
L240_D1.2_U180,r240/t1.2/t1.2_180.cif,240.0,1.2,180.0,-936.07409,0.565710000000081
L240_D1.2_U200,r240/t1.2/t1.2_200.cif,240.0,1.2,200.0,-936.05771,0.5820899999999938
L240_D1.2_U220,r240/t1.2/t1.2_220.cif,240.0,1.2,220.0,-936.06192,0.5778800000000501
L240_D1.2_U240,r240/t1.2/t1.2_240.cif,240.0,1.2,240.0,-936.09787,0.5419300000000931
L240_D1.2_U260,r240/t1.2/t1.2_260.cif,240.0,1.2,260.0,-936.16605,0.47374999999999545
L240_D1.2_U280,r240/t1.2/t1.2_280.cif,240.0,1.2,280.0,-936.15765,0.48215000000004693
L240_D1.2_U300,r240/t1.2/t1.2_300.cif,240.0,1.2,300.0,-936.20138,0.43842000000006465
L240_D1.2_U320,r240/t1.2/t1.2_320.cif,240.0,1.2,320.0,-936.28771,0.3520900000000893
L240_D1.2_U340,r240/t1.2/t1.2_340.cif,240.0,1.2,340.0,-936.17109,0.4687099999999873
L240_D2.4_U0,r240/t2.4/t2.4_0.cif,240.0,2.4,0.0,-936.10214,0.5376600000000735
L240_D2.4_U20,r240/t2.4/t2.4_20.cif,240.0,2.4,20.0,-936.07386,0.5659400000000687
L240_D2.4_U40,r240/t2.4/t2.4_40.cif,240.0,2.4,40.0,-936.07303,0.5667700000000195
L240_D2.4_U60,r240/t2.4/t2.4_60.cif,240.0,2.4,60.0,-936.16324,0.47656000000006316
L240_D2.4_U80,r240/t2.4/t2.4_80.cif,240.0,2.4,80.0,-936.07933,0.5604700000000093
L240_D2.4_U100,r240/t2.4/t2.4_100.cif,240.0,2.4,100.0,-936.12413,0.5156700000000001
L240_D2.4_U120,r240/t2.4/t2.4_120.cif,240.0,2.4,120.0,-936.20238,0.4374200000000883
L240_D2.4_U140,r240/t2.4/t2.4_140.cif,240.0,2.4,140.0,-936.19214,0.4476600000000417
L240_D2.4_U160,r240/t2.4/t2.4_160.cif,240.0,2.4,160.0,-936.14664,0.49315999999998894
L240_D2.4_U180,r240/t2.4/t2.4_180.cif,240.0,2.4,180.0,-936.06649,0.5733099999999922
L240_D2.4_U200,r240/t2.4/t2.4_200.cif,240.0,2.4,200.0,-936.01174,0.628060000000005
L240_D2.4_U220,r240/t2.4/t2.4_220.cif,240.0,2.4,220.0,-935.99378,0.6460200000000214
L240_D2.4_U240,r240/t2.4/t2.4_240.cif,240.0,2.4,240.0,-936.46027,0.17952999999999975
L240_D2.4_U260,r240/t2.4/t2.4_260.cif,240.0,2.4,260.0,-936.10986,0.5299400000000105
L240_D2.4_U280,r240/t2.4/t2.4_280.cif,240.0,2.4,280.0,-936.12072,0.5190800000000309
L240_D2.4_U300,r240/t2.4/t2.4_300.cif,240.0,2.4,300.0,-936.15252,0.4872800000000552
L240_D2.4_U320,r240/t2.4/t2.4_320.cif,240.0,2.4,320.0,-936.23298,0.4068200000000388
L240_D2.4_U340,r240/t2.4/t2.4_340.cif,240.0,2.4,340.0,-936.1711,0.46870000000001255
L240_D3.6_U0,r240/t3.6/t3.6_0.cif,240.0,3.6,0.0,-936.13516,0.5046399999999949
L240_D3.6_U20,r240/t3.6/t3.6_20.cif,240.0,3.6,20.0,-936.10426,0.5355400000000827
L240_D3.6_U40,r240/t3.6/t3.6_40.cif,240.0,3.6,40.0,-936.09308,0.5467200000000503
L240_D3.6_U60,r240/t3.6/t3.6_60.cif,240.0,3.6,60.0,-936.16453,0.4752700000000232
L240_D3.6_U80,r240/t3.6/t3.6_80.cif,240.0,3.6,80.0,-936.10038,0.5394200000000637
L240_D3.6_U100,r240/t3.6/t3.6_100.cif,240.0,3.6,100.0,-936.09802,0.541780000000017
L240_D3.6_U120,r240/t3.6/t3.6_120.cif,240.0,3.6,120.0,-936.20046,0.4393400000000156
L240_D3.6_U140,r240/t3.6/t3.6_140.cif,240.0,3.6,140.0,-936.19935,0.4404500000000553
L240_D3.6_U160,r240/t3.6/t3.6_160.cif,240.0,3.6,160.0,-936.21379,0.4260100000000193
L240_D3.6_U180,r240/t3.6/t3.6_180.cif,240.0,3.6,180.0,-936.05669,0.5831100000000333
L240_D3.6_U200,r240/t3.6/t3.6_200.cif,240.0,3.6,200.0,-935.99771,0.6420900000000529
L240_D3.6_U220,r240/t3.6/t3.6_220.cif,240.0,3.6,220.0,-936.01541,0.6243900000000622
L240_D3.6_U240,r240/t3.6/t3.6_240.cif,240.0,3.6,240.0,-936.0673,0.5724999999999909
L240_D3.6_U260,r240/t3.6/t3.6_260.cif,240.0,3.6,260.0,-936.11376,0.52604000000008
L240_D3.6_U280,r240/t3.6/t3.6_280.cif,240.0,3.6,280.0,-936.10037,0.5394300000000385
L240_D3.6_U300,r240/t3.6/t3.6_300.cif,240.0,3.6,300.0,-936.11697,0.522829999999999
L240_D3.6_U320,r240/t3.6/t3.6_320.cif,240.0,3.6,320.0,-936.16623,0.47356999999999516
L240_D3.6_U340,r240/t3.6/t3.6_340.cif,240.0,3.6,340.0,-936.18351,0.4562900000000809
L240_D4.8_U0,r240/t4.8/t4.8_0.cif,240.0,4.8,0.0,-936.12654,0.5132600000000593
L240_D4.8_U20,r240/t4.8/t4.8_20.cif,240.0,4.8,20.0,-936.10151,0.5382900000000745
L240_D4.8_U40,r240/t4.8/t4.8_40.cif,240.0,4.8,40.0,-936.10152,0.5382799999999861
L240_D4.8_U60,r240/t4.8/t4.8_60.cif,240.0,4.8,60.0,-936.15366,0.4861400000000913
L240_D4.8_U80,r240/t4.8/t4.8_80.cif,240.0,4.8,80.0,-936.10251,0.5372899999999845
L240_D4.8_U100,r240/t4.8/t4.8_100.cif,240.0,4.8,100.0,-936.16986,0.4699400000000651
L240_D4.8_U120,r240/t4.8/t4.8_120.cif,240.0,4.8,120.0,-936.26954,0.37026000000003023
L240_D4.8_U140,r240/t4.8/t4.8_140.cif,240.0,4.8,140.0,-936.18762,0.45217999999999847
L240_D4.8_U160,r240/t4.8/t4.8_160.cif,240.0,4.8,160.0,-936.09703,0.5427700000000186
L240_D4.8_U180,r240/t4.8/t4.8_180.cif,240.0,4.8,180.0,-936.03659,0.60320999999999
L240_D4.8_U200,r240/t4.8/t4.8_200.cif,240.0,4.8,200.0,-936.00378,0.6360200000000304
L240_D4.8_U220,r240/t4.8/t4.8_220.cif,240.0,4.8,220.0,-936.05818,0.5816200000000435
L240_D4.8_U240,r240/t4.8/t4.8_240.cif,240.0,4.8,240.0,-936.1102,0.5296000000000731
L240_D4.8_U260,r240/t4.8/t4.8_260.cif,240.0,4.8,260.0,-936.13123,0.508570000000077
L240_D4.8_U280,r240/t4.8/t4.8_280.cif,240.0,4.8,280.0,-936.10211,0.5376899999999978
L240_D4.8_U300,r240/t4.8/t4.8_300.cif,240.0,4.8,300.0,-936.11378,0.5260200000000168
L240_D4.8_U320,r240/t4.8/t4.8_320.cif,240.0,4.8,320.0,-936.17192,0.4678800000000365
L240_D4.8_U340,r240/t4.8/t4.8_340.cif,240.0,4.8,340.0,-936.19367,0.4461300000000392
L240_D6_U0,r240/t6.0/t6.0_0.cif,240.0,6.0,0.0,-936.11098,0.5288199999999961
L240_D6_U20,r240/t6.0/t6.0_20.cif,240.0,6.0,20.0,-936.08092,0.5588800000000447
L240_D6_U40,r240/t6.0/t6.0_40.cif,240.0,6.0,40.0,-936.08135,0.5584499999999935
L240_D6_U60,r240/t6.0/t6.0_60.cif,240.0,6.0,60.0,-936.16277,0.4770300000000134
L240_D6_U80,r240/t6.0/t6.0_80.cif,240.0,6.0,80.0,-936.11694,0.522860000000037
L240_D6_U100,r240/t6.0/t6.0_100.cif,240.0,6.0,100.0,-936.64647,-0.006669999999985521
L240_D6_U120,r240/t6.0/t6.0_120.cif,240.0,6.0,120.0,-936.26838,0.37142000000005737
L240_D6_U140,r240/t6.0/t6.0_140.cif,240.0,6.0,140.0,-936.15069,0.4891099999999824
L240_D6_U160,r240/t6.0/t6.0_160.cif,240.0,6.0,160.0,-936.05471,0.5850900000000365
L240_D6_U180,r240/t6.0/t6.0_180.cif,240.0,6.0,180.0,-936.01482,0.6249800000000505
L240_D6_U200,r240/t6.0/t6.0_200.cif,240.0,6.0,200.0,-936.00357,0.6362300000000687
L240_D6_U220,r240/t6.0/t6.0_220.cif,240.0,6.0,220.0,-936.05959,0.5802100000000792
L240_D6_U240,r240/t6.0/t6.0_240.cif,240.0,6.0,240.0,-936.12576,0.5140400000000227
L240_D6_U260,r240/t6.0/t6.0_260.cif,240.0,6.0,260.0,-936.15779,0.48201000000005934
L240_D6_U280,r240/t6.0/t6.0_280.cif,240.0,6.0,280.0,-936.12652,0.5132800000000088
L240_D6_U300,r240/t6.0/t6.0_300.cif,240.0,6.0,300.0,-936.17921,0.4605900000000247
L240_D6_U320,r240/t6.0/t6.0_320.cif,240.0,6.0,320.0,-936.25676,0.3830400000000509
L240_D6_U340,r240/t6.0/t6.0_340.cif,240.0,6.0,340.0,-936.24426,0.3955399999999827
L240_D7.2_U0,r240/t7.2/t7.2_0.cif,240.0,7.2,0.0,-936.07465,0.5651500000000169
L240_D7.2_U20,r240/t7.2/t7.2_20.cif,240.0,7.2,20.0,-936.05159,0.5882100000000037
L240_D7.2_U40,r240/t7.2/t7.2_40.cif,240.0,7.2,40.0,-936.05508,0.5847200000000612
L240_D7.2_U60,r240/t7.2/t7.2_60.cif,240.0,7.2,60.0,-936.1002,0.539600000000064
L240_D7.2_U80,r240/t7.2/t7.2_80.cif,240.0,7.2,80.0,-936.10214,0.5376600000000735
L240_D7.2_U100,r240/t7.2/t7.2_100.cif,240.0,7.2,100.0,-936.30326,0.3365400000000136
L240_D7.2_U120,r240/t7.2/t7.2_120.cif,240.0,7.2,120.0,-936.2654,0.3744000000000369
L240_D7.2_U140,r240/t7.2/t7.2_140.cif,240.0,7.2,140.0,-936.11861,0.5211900000000469
L240_D7.2_U160,r240/t7.2/t7.2_160.cif,240.0,7.2,160.0,-936.04288,0.5969200000000683
L240_D7.2_U180,r240/t7.2/t7.2_180.cif,240.0,7.2,180.0,-936.02258,0.6172200000000885
L240_D7.2_U200,r240/t7.2/t7.2_200.cif,240.0,7.2,200.0,-936.02104,0.6187600000000657
L240_D7.2_U220,r240/t7.2/t7.2_220.cif,240.0,7.2,220.0,-936.09335,0.5464500000000498
